uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	kegg	length	locus_tag	pathway	go_ids	go_bp	localization
Q8DMX7	reviewed	RODZ_STRR6	Cytoskeleton protein RodZ	rodZ spr2028	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359619.1; NC_003098.1.;	spr:spr2028	276	spr2028	NA	GO:0003677; GO:0005886; GO:0008360	regulation of cell shape [GO:0008360]	inner membrane
Q8DMX8	unreviewed	Q8DMX8_STRR6	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5) (Phosphatidylglycerophosphate synthase)	pgsA spr2027	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359618.1; NC_003098.1.;WP_000712132.1; NC_003098.1.;	spr:spr2027	181	spr2027	PATHWAY: Lipid metabolism. {ECO:0000256|ARBA:ARBA00005189}.; PATHWAY: Phospholipid metabolism; phosphatidylglycerol biosynthesis; phosphatidylglycerol from CDP-diacylglycerol: step 1/2. {ECO:0000256|ARBA:ARBA00005042}.	GO:0005886; GO:0008444; GO:0032049; GO:0043337; GO:0046474	cardiolipin biosynthetic process [GO:0032049]; glycerophospholipid biosynthetic process [GO:0046474]	inner membrane
Q8DMX9	reviewed	ECFA1_STRR6	Energy-coupling factor transporter ATP-binding protein EcfA1 (ECF transporter A component EcfA1) (EC 7.-.-.-)	ecfA1 cbiO1 stpA spr2026	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359617.1; NC_003098.1.;WP_000835715.1; NC_003098.1.;	spr:spr2026	275	spr2026	NA	GO:0005524; GO:0016887; GO:0042626; GO:0043190	NA	inner membrane
Q8DN02	reviewed	RR06_STRR6	Response regulator RR06	rr06 spr1998	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359589.1; NC_003098.1.;WP_001024075.1; NC_003098.1.;	spr:spr1998	217	spr1998	NA	GO:0000156; GO:0000976; GO:0005829; GO:0006355; GO:0032993	regulation of DNA-templated transcription [GO:0006355]	unknown
Q8DN03	reviewed	HK06_STRR6	Sensor histidine protein kinase HK06 (EC 2.7.13.3)	hk06 spr1997	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359588.1; NC_003098.1.;WP_000594665.1; NC_003098.1.;	spr:spr1997	443	spr1997	NA	GO:0000155; GO:0005524; GO:0005886	NA	inner membrane
Q8DN24	reviewed	FUCI_STRR6	L-fucose isomerase (EC 5.3.1.25) (6-deoxy-L-galactose isomerase) (FucIase)	fucI spr1964	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359555.1; NC_003098.1.;WP_000614258.1; NC_003098.1.;	spr:spr1964	588	spr1964	PATHWAY: Carbohydrate degradation; L-fucose degradation; L-lactaldehyde and glycerone phosphate from L-fucose: step 1/3. {ECO:0000255|HAMAP-Rule:MF_01254}.	GO:0005737; GO:0008736; GO:0008790; GO:0019571; GO:0030145; GO:0042355	D-arabinose catabolic process [GO:0019571]; L-fucose catabolic process [GO:0042355]	cytoplasm
Q8DN52	reviewed	SYY_STRR6	Tyrosine--tRNA ligase (EC 6.1.1.1) (Tyrosyl-tRNA synthetase) (TyrRS)	tyrS spr1910	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359501.1; NC_003098.1.;WP_000546887.1; NC_003098.1.;	spr:spr1910	418	spr1910	NA	GO:0003723; GO:0004831; GO:0005524; GO:0005829; GO:0006437; GO:0043039	tRNA aminoacylation [GO:0043039]; tyrosyl-tRNA aminoacylation [GO:0006437]	cytoplasm
Q8DN59	reviewed	GPDA_STRR6	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94) (NAD(P)(+)-dependent glycerol-3-phosphate dehydrogenase) (NAD(P)H-dependent dihydroxyacetone-phosphate reductase)	gpsA spr1902	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359493.1; NC_003098.1.;WP_000415108.1; NC_003098.1.;	spr:spr1902	338	spr1902	PATHWAY: Membrane lipid metabolism; glycerophospholipid metabolism. {ECO:0000255|HAMAP-Rule:MF_00394}.	GO:0005829; GO:0005975; GO:0006072; GO:0006116; GO:0009331; GO:0046167; GO:0046168; GO:0046474; GO:0047952; GO:0051287	carbohydrate metabolic process [GO:0005975]; glycerol-3-phosphate biosynthetic process [GO:0046167]; glycerol-3-phosphate catabolic process [GO:0046168]; glycerol-3-phosphate metabolic process [GO:0006072]; glycerophospholipid biosynthetic process [GO:0046474]; NADH oxidation [GO:0006116]	cytoplasm
Q8DN74	reviewed	G6PI_STRR6	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	pgi gpi spr1882	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359473.1; NC_003098.1.;WP_000018262.1; NC_003098.1.;	spr:spr1882	449	spr1882	PATHWAY: Carbohydrate biosynthesis; gluconeogenesis. {ECO:0000255|HAMAP-Rule:MF_00473}.; PATHWAY: Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-glucose: step 2/4. {ECO:0000255|HAMAP-Rule:MF_00473}.	GO:0004347; GO:0005829; GO:0006094; GO:0006096; GO:0048029; GO:0051156; GO:0097367	gluconeogenesis [GO:0006094]; glucose 6-phosphate metabolic process [GO:0051156]; glycolytic process [GO:0006096]	cytoplasm
Q8DN86	reviewed	COMGA_STRR6	Competence protein ComGA	comGA cglA spr1864	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359455.1; NC_003098.1.;WP_000249564.1; NC_003098.1.;	spr:spr1864	313	spr1864	NA	GO:0005524; GO:0005886; GO:0016887	NA	inner membrane
Q8DN89	reviewed	COMGD_STRR6	Competence protein ComGD (Minor pilin ComGD)	comGD cglD spr1861	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359452.1; NC_003098.1.;	spr:spr1861	160	spr1861	NA	GO:0005886; GO:0009289; GO:0009986; GO:0030420	establishment of competence for transformation [GO:0030420]	inner membrane
Q8DN90	reviewed	COMGF_STRR6	Competence protein ComGF (Minor pilin ComGF)	comGF spr1859	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359451.1; NC_003098.1.;	spr:spr1859	168	spr1859	NA	GO:0005886; GO:0009289; GO:0030420	establishment of competence for transformation [GO:0030420]	inner membrane
Q8DNC9	reviewed	RNM5_STRR6	Ribonuclease M5 (EC 3.1.26.8) (RNase M5) (Ribosomal RNA terminal maturase M5)	rnmV spr1804	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359396.1; NC_003098.1.;WP_000664448.1; NC_003098.1.;	spr:spr1804	186	spr1804	NA	GO:0005737; GO:0006364; GO:0019843; GO:0043822; GO:0046872	rRNA processing [GO:0006364]	cytoplasm
Q8DND3	reviewed	RSMA_STRR6	Ribosomal RNA small subunit methyltransferase A (EC 2.1.1.182) (16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase) (16S rRNA dimethyladenosine transferase) (16S rRNA dimethylase) (S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase)	rsmA ksgA spr1799	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359391.1; NC_003098.1.;WP_001216869.1; NC_003098.1.;	spr:spr1799	290	spr1799	NA	GO:0000179; GO:0003723; GO:0005829; GO:0031167; GO:0052908	rRNA methylation [GO:0031167]	cytoplasm
Q8DND5	unreviewed	Q8DND5_STRR6	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	rpe spr1797	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359389.1; NC_003098.1.;WP_000085022.1; NC_003098.1.;	spr:spr1797	218	spr1797	PATHWAY: Carbohydrate degradation. {ECO:0000256|HAMAP-Rule:MF_02227}.	GO:0004750; GO:0005829; GO:0009052; GO:0019323; GO:0046872	pentose catabolic process [GO:0019323]; pentose-phosphate shunt, non-oxidative branch [GO:0009052]	unknown
Q8DNE1	reviewed	YIDC1_STRR6	Membrane protein insertase YidC 1 (Foldase YidC 1) (Membrane integrase YidC 1) (Membrane protein YidC 1)	yidC1 spr1790	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359382.1; NC_003098.1.;WP_000835947.1; NC_003098.1.;	spr:spr1790	308	spr1790	NA	GO:0005886; GO:0010027; GO:0015031; GO:0032977; GO:0051205; GO:0072598	protein insertion into membrane [GO:0051205]; protein localization to chloroplast [GO:0072598]; protein transport [GO:0015031]; thylakoid membrane organization [GO:0010027]	inner membrane
Q8DNE8	reviewed	MURA1_STRR6	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1 (EC 2.5.1.7) (Enoylpyruvate transferase 1) (UDP-N-acetylglucosamine enolpyruvyl transferase 1) (EPT 1)	murA1 murA spr1781	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359373.1; NC_003098.1.;WP_000358027.1; NC_003098.1.;	spr:spr1781	427	spr1781	PATHWAY: Cell wall biogenesis; peptidoglycan biosynthesis. {ECO:0000255|HAMAP-Rule:MF_00111}.	GO:0005737; GO:0007049; GO:0008360; GO:0008760; GO:0009252; GO:0019277; GO:0051301; GO:0071555	cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; UDP-N-acetylgalactosamine biosynthetic process [GO:0019277]	cytoplasm
Q8DNF0	reviewed	RPOB_STRR6	DNA-directed RNA polymerase subunit beta (RNAP subunit beta) (EC 2.7.7.6) (RNA polymerase subunit beta) (Transcriptase subunit beta)	rpoB spr1777	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359369.1; NC_003098.1.;WP_000907145.1; NC_003098.1.;	spr:spr1777	1203	spr1777	NA	GO:0000428; GO:0003677; GO:0003899; GO:0006351; GO:0032549	DNA-templated transcription [GO:0006351]	unknown
Q8DNF1	reviewed	RPOC_STRR6	DNA-directed RNA polymerase subunit beta' (RNAP subunit beta') (EC 2.7.7.6) (RNA polymerase subunit beta') (Transcriptase subunit beta')	rpoC spr1776	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359368.1; NC_003098.1.;WP_000228757.1; NC_003098.1.;	spr:spr1776	1225	spr1776	NA	GO:0000287; GO:0000428; GO:0003677; GO:0003899; GO:0006351; GO:0008270	DNA-templated transcription [GO:0006351]	unknown
Q8DNH7	unreviewed	Q8DNH7_STRR6	Bifunctional ligase/repressor BirA (Biotin--[acetyl-CoA-carboxylase] ligase) (EC 6.3.4.15) (Biotin--protein ligase) (Biotin-[acetyl-CoA carboxylase] synthetase)	birA spr1715	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359307.1; NC_003098.1.;WP_000844520.1; NC_003098.1.;	spr:spr1715	311	spr1715	NA	GO:0003677; GO:0004077; GO:0005524; GO:0005737; GO:0006355; GO:0016740; GO:0036211	protein modification process [GO:0036211]; regulation of DNA-templated transcription [GO:0006355]	unknown
Q8DNK7	reviewed	GAL1_STRR6	Galactokinase (EC 2.7.1.6) (Galactose kinase)	galK spr1668	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359260.1; NC_003098.1.;WP_000191983.1; NC_003098.1.;	spr:spr1668	392	spr1668	PATHWAY: Carbohydrate metabolism; galactose metabolism. {ECO:0000255|HAMAP-Rule:MF_00246}.	GO:0000287; GO:0004335; GO:0005524; GO:0005829; GO:0006012; GO:0009702	galactose metabolic process [GO:0006012]	cytoplasm
Q8DNL1	reviewed	XPT_STRR6	Xanthine phosphoribosyltransferase (XPRTase) (EC 2.4.2.22)	xpt spr1662	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359254.1; NC_003098.1.;WP_000770395.1; NC_003098.1.;	spr:spr1662	193	spr1662	PATHWAY: Purine metabolism; XMP biosynthesis via salvage pathway; XMP from xanthine: step 1/1. {ECO:0000255|HAMAP-Rule:MF_01184}.	GO:0000310; GO:0005737; GO:0006166; GO:0032265; GO:0046110	purine ribonucleoside salvage [GO:0006166]; xanthine metabolic process [GO:0046110]; XMP salvage [GO:0032265]	cytoplasm
Q8DNP8	reviewed	QUEF_STRR6	Putative NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.13) (7-cyano-7-carbaguanine reductase) (NADPH-dependent nitrile oxidoreductase) (PreQ(0) reductase)	queF spr1603	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359195.1; NC_003098.1.;	spr:spr1603	154	spr1603	PATHWAY: tRNA modification; tRNA-queuosine biosynthesis. {ECO:0000255|HAMAP-Rule:MF_00818}.	GO:0005737; GO:0008616; GO:0033739	queuosine biosynthetic process [GO:0008616]	cytoplasm
Q8DNR6	unreviewed	Q8DNR6_STRR6	Primosomal protein N' (EC 3.6.4.-) (ATP-dependent helicase PriA)	priA spr1581	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359173.1; NC_003098.1.;WP_001152084.1; NC_003098.1.;	spr:spr1581	798	spr1581	NA	GO:0003677; GO:0005524; GO:0006268; GO:0006269; GO:0006270; GO:0006302; GO:0006310; GO:0008270; GO:0016787; GO:0043138; GO:1990077	DNA recombination [GO:0006310]; DNA replication initiation [GO:0006270]; DNA replication, synthesis of RNA primer [GO:0006269]; DNA unwinding involved in DNA replication [GO:0006268]; double-strand break repair [GO:0006302]	unknown
Q8DNR8	unreviewed	Q8DNR8_STRR6	16S rRNA (cytosine(967)-C(5))-methyltransferase (EC 2.1.1.176) (16S rRNA m5C967 methyltransferase) (rRNA (cytosine-C(5)-)-methyltransferase RsmB)	sunL spr1579	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359171.1; NC_003098.1.;	spr:spr1579	438	spr1579	NA	GO:0001510; GO:0003723; GO:0005829; GO:0006355; GO:0009383; GO:0070475	regulation of DNA-templated transcription [GO:0006355]; RNA methylation [GO:0001510]; rRNA base methylation [GO:0070475]	cytoplasm
Q8DNR9	reviewed	PHPP_STRR6	Protein phosphatase PhpP (EC 3.1.3.16) (PP2C-type phosphatase) (Ser/Thr phosphoprotein phosphatase) (STPP)	phpP pppL spr1578	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359170.1; NC_003098.1.;WP_000406247.1; NC_003098.1.;	spr:spr1578	246	spr1578	NA	GO:0005737; GO:0017018; GO:0046872	NA	cytoplasm
Q8DNT8	reviewed	SECA_STRR6	Protein translocase subunit SecA (EC 7.4.2.8)	secA spr1544	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359137.1; NC_003098.1.;WP_001274082.1; NC_003098.1.;	spr:spr1544	837	spr1544	NA	GO:0005524; GO:0005829; GO:0005886; GO:0006605; GO:0008564; GO:0017038; GO:0031522; GO:0043952; GO:0046872; GO:0065002	intracellular protein transmembrane transport [GO:0065002]; protein import [GO:0017038]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]	inner membrane
Q8DNV5	reviewed	DDL_STRR6	D-alanine--D-alanine ligase (EC 6.3.2.4) (D-Ala-D-Ala ligase) (D-alanylalanine synthetase)	ddl spr1515	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359108.1; NC_003098.1.;WP_000814630.1; NC_003098.1.;	spr:spr1515	347	spr1515	PATHWAY: Cell wall biogenesis; peptidoglycan biosynthesis. {ECO:0000255|HAMAP-Rule:MF_00047}.	GO:0005524; GO:0005829; GO:0008360; GO:0008716; GO:0009252; GO:0046872; GO:0071555	cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	cytoplasm
Q8DNV6	unreviewed	Q8DNV6_STRR6	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10) (D-alanyl-D-alanine-adding enzyme)	murF spr1514	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359107.1; NC_003098.1.;WP_000778688.1; NC_003098.1.;	spr:spr1514	457	spr1514	PATHWAY: Cell wall biogenesis; peptidoglycan biosynthesis. {ECO:0000256|HAMAP-Rule:MF_02019, ECO:0000256|RuleBase:RU004136}.	GO:0005524; GO:0005737; GO:0007049; GO:0008360; GO:0008766; GO:0009252; GO:0047480; GO:0051301; GO:0071555	cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	cytoplasm
Q8DNV9	unreviewed	Q8DNV9_STRR6	Cell division protein FtsZ	ftsZ spr1510	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359103.1; NC_003098.1.;WP_000144280.1; NC_003098.1.;	spr:spr1510	419	spr1510	NA	GO:0000917; GO:0003924; GO:0005525; GO:0005737; GO:0010020; GO:0032153; GO:0043093; GO:0051258; GO:0051301	cell division [GO:0051301]; chloroplast fission [GO:0010020]; division septum assembly [GO:0000917]; FtsZ-dependent cytokinesis [GO:0043093]; protein polymerization [GO:0051258]	cytoplasm
Q8DNW4	reviewed	SYI_STRR6	Isoleucine--tRNA ligase (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)	ileS spr1502	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359095.1; NC_003098.1.;WP_000768092.1; NC_003098.1.;	spr:spr1502	930	spr1502	NA	GO:0000049; GO:0002161; GO:0004822; GO:0005524; GO:0005829; GO:0006428; GO:0008270	isoleucyl-tRNA aminoacylation [GO:0006428]	cytoplasm
Q8DNX1	unreviewed	Q8DNX1_STRR6	GTP diphosphokinase (EC 2.7.6.5)	relA spr1487	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359080.1; NC_003098.1.;WP_001123795.1; NC_003098.1.;	spr:spr1487	740	spr1487	PATHWAY: Purine metabolism; ppGpp biosynthesis; ppGpp from GTP: step 1/2. {ECO:0000256|ARBA:ARBA00004976}.	GO:0005525; GO:0005886; GO:0008728; GO:0008893; GO:0015970; GO:0016301; GO:0016310; GO:0042594	guanosine tetraphosphate biosynthetic process [GO:0015970]; phosphorylation [GO:0016310]; response to starvation [GO:0042594]	unknown
Q8DNX2	reviewed	DTD_STRR6	D-aminoacyl-tRNA deacylase (DTD) (EC 3.1.1.96) (Gly-tRNA(Ala) deacylase)	dtd spr1486	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359079.1; NC_003098.1.;WP_000691400.1; NC_003098.1.;	spr:spr1486	147	spr1486	NA	GO:0000049; GO:0005737; GO:0006399; GO:0019478; GO:0043908; GO:0051500; GO:0106026	D-amino acid catabolic process [GO:0019478]; tRNA metabolic process [GO:0006399]	cytoplasm
Q8DNX8	reviewed	SYT_STRR6	Threonine--tRNA ligase (EC 6.1.1.3) (Threonyl-tRNA synthetase) (ThrRS)	thrS spr1472	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359065.2; NC_003098.1.;WP_000608365.1; NC_003098.1.;	spr:spr1472	647	spr1472	NA	GO:0000049; GO:0004829; GO:0005524; GO:0005737; GO:0006435; GO:0016740; GO:0046872	threonyl-tRNA aminoacylation [GO:0006435]	cytoplasm
Q8DNY1	reviewed	PLSC_STRR6	1-acyl-sn-glycerol-3-phosphate acyltransferase (1-AGP acyltransferase) (1-AGPAT) (1-acyl-G3P acyltransferase) (EC 2.3.1.n4) (Lysophosphatidic acid acyltransferase) (LPAAT) (Phosphatidic acid synthase) (PA synthase)	plsC spr1465	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359058.1; NC_003098.1.;	spr:spr1465	264	spr1465	PATHWAY: Lipid metabolism; phospholipid metabolism.	GO:0003841; GO:0006654; GO:0016020	phosphatidic acid biosynthetic process [GO:0006654]	unknown
Q8DNY9	reviewed	KCY_STRR6	Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase) (CMP kinase)	cmk spr1456	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359049.1; NC_003098.1.;WP_000849378.1; NC_003098.1.;	spr:spr1456	223	spr1456	NA	GO:0004127; GO:0005524; GO:0005829; GO:0006220; GO:0015949; GO:0016310; GO:0036430; GO:0036431	nucleobase-containing small molecule interconversion [GO:0015949]; phosphorylation [GO:0016310]; pyrimidine nucleotide metabolic process [GO:0006220]	cytoplasm
Q8DNZ2	unreviewed	Q8DNZ2_STRR6	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase (EC 2.7.1.49) (EC 2.7.4.7) (Hydroxymethylpyrimidine kinase) (Hydroxymethylpyrimidine phosphate kinase)	pdxK spr1450	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359043.1; NC_003098.1.;WP_000794776.1; NC_003098.1.;	spr:spr1450	257	spr1450	PATHWAY: Cofactor biosynthesis; thiamine diphosphate biosynthesis; 4-amino-2-methyl-5-diphosphomethylpyrimidine from 5-amino-1-(5-phospho-D-ribosyl)imidazole: step 2/3. {ECO:0000256|ARBA:ARBA00037917}.	GO:0005829; GO:0008902; GO:0008972; GO:0009228; GO:0016310	phosphorylation [GO:0016310]; thiamine biosynthetic process [GO:0009228]	unknown
Q8DP05	reviewed	METAA_STRR6	Homoserine O-acetyltransferase (HAT) (EC 2.3.1.31) (Homoserine transacetylase) (HTA)	metAA spr1434	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359027.1; NC_003098.1.;WP_001122712.1; NC_003098.1.;	spr:spr1434	314	spr1434	PATHWAY: Amino-acid biosynthesis; L-methionine biosynthesis via de novo pathway; O-acetyl-L-homoserine from L-homoserine: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00295}.	GO:0004414; GO:0005737; GO:0008899; GO:0019281	L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine [GO:0019281]	cytoplasm
Q8DP14	unreviewed	Q8DP14_STRR6	Diadenylate cyclase (DAC) (EC 2.7.7.85) (Cyclic-di-AMP synthase) (c-di-AMP synthase)	dacA spr1419	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359012.1; NC_003098.1.;	spr:spr1419	292	spr1419	NA	GO:0004016; GO:0005524; GO:0005886; GO:0006171; GO:0106408	cAMP biosynthetic process [GO:0006171]	unknown
Q8DP16	reviewed	GLMM_STRR6	Phosphoglucosamine mutase (EC 5.4.2.10)	glmM spr1417	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359010.1; NC_003098.1.;WP_000521416.1; NC_003098.1.;	spr:spr1417	450	spr1417	NA	GO:0000287; GO:0004615; GO:0005829; GO:0005975; GO:0006048; GO:0008966; GO:0009252	carbohydrate metabolic process [GO:0005975]; peptidoglycan biosynthetic process [GO:0009252]; UDP-N-acetylglucosamine biosynthetic process [GO:0006048]	unknown
Q8DP40	reviewed	MURC_STRR6	UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)	murC spr1373	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358966.1; NC_003098.1.;WP_000048090.1; NC_003098.1.;	spr:spr1373	444	spr1373	PATHWAY: Cell wall biogenesis; peptidoglycan biosynthesis. {ECO:0000255|HAMAP-Rule:MF_00046}.	GO:0005524; GO:0005737; GO:0007049; GO:0008360; GO:0008763; GO:0009252; GO:0051301; GO:0071555	cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	cytoplasm
Q8DP44	reviewed	ATPB_STRR6	ATP synthase subunit beta (EC 7.1.2.2) (ATP synthase F1 sector subunit beta) (F-ATPase subunit beta)	atpD spr1360	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358953.1; NC_003098.1.;WP_000094354.1; NC_003098.1.;	spr:spr1360	468	spr1360	NA	GO:0005524; GO:0005886; GO:0016887; GO:0045261; GO:0046933; GO:0046961	NA	inner membrane
Q8DP52	unreviewed	Q8DP52_STRR6	Phosphoglucomutase (EC 5.4.2.2) (Alpha-phosphoglucomutase) (Glucose phosphomutase)	pgm spr1351	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358944.1; NC_003098.1.;WP_000121704.1; NC_003098.1.;	spr:spr1351	572	spr1351	PATHWAY: Glycolipid metabolism; diglucosyl-diacylglycerol biosynthesis. {ECO:0000256|ARBA:ARBA00005164}.; PATHWAY: Lipid metabolism. {ECO:0000256|ARBA:ARBA00005189}.	GO:0000287; GO:0004614; GO:0004615; GO:0005975; GO:0006166; GO:0008973	carbohydrate metabolic process [GO:0005975]; purine ribonucleoside salvage [GO:0006166]	unknown
Q8DP71	reviewed	PDXS_STRR6	Pyridoxal 5'-phosphate synthase subunit PdxS (PLP synthase subunit PdxS) (EC 4.3.3.6) (Pdx1)	pdxS spr1322	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358915.1; NC_003098.1.;WP_000138517.1; NC_003098.1.;	spr:spr1322	291	spr1322	PATHWAY: Cofactor biosynthesis; pyridoxal 5'-phosphate biosynthesis. {ECO:0000255|HAMAP-Rule:MF_01824}.	GO:0006520; GO:0008615; GO:0016843; GO:0036381; GO:0042823	amino acid metabolic process [GO:0006520]; pyridoxal phosphate biosynthetic process [GO:0042823]; pyridoxine biosynthetic process [GO:0008615]	unknown
