uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	length	locus_tag	pathway	go_ids	go_bp	localization
Q9A1Y5	unreviewed	Q9A1Y5_STRP1	N5-carboxyaminoimidazole ribonucleotide synthase (N5-CAIR synthase) (EC 6.3.4.18) (5-(carboxyamino)imidazole ribonucleotide synthetase)	purK SPy_0034	Streptococcus pyogenes serotype M1	301447	NP_268449.1; NC_002737.2.;	369	SPy_0034	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate from 5-amino-1-(5-phospho-D-ribosyl)imidazole (N5-CAIR route): step 1/2. {ECO:0000256|HAMAP-Rule:MF_01928, ECO:0000256|RuleBase:RU361200}.	GO:0004638; GO:0005524; GO:0006189; GO:0034028; GO:0046872	'de novo' IMP biosynthetic process [GO:0006189]	unknown
Q9A1Y7	reviewed	PUR2_STRP1	Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (GARS) (Glycinamide ribonucleotide synthetase) (Phosphoribosylglycinamide synthetase)	purD SPy_0032 M5005_Spy0029	Streptococcus pyogenes serotype M1	301447	NP_268447.1; NC_002737.2.;	421	SPy_0032 M5005_Spy0029	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; N(1)-(5-phospho-D-ribosyl)glycinamide from 5-phospho-alpha-D-ribose 1-diphosphate: step 2/2. {ECO:0000255|HAMAP-Rule:MF_00138}.	GO:0004637; GO:0005524; GO:0006189; GO:0009113; GO:0046872	'de novo' IMP biosynthetic process [GO:0006189]; purine nucleobase biosynthetic process [GO:0009113]	unknown
Q9A1Y9	unreviewed	Q9A1Y9_STRP1	Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)	purN SPy_0028	Streptococcus pyogenes serotype M1	301447	NP_268445.1; NC_002737.2.;	184	SPy_0028	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide from N(1)-(5-phospho-D-ribosyl)glycinamide (10-formyl THF route): step 1/1. {ECO:0000256|ARBA:ARBA00005054, ECO:0000256|HAMAP-Rule:MF_01930}.	GO:0004644; GO:0005829; GO:0006189	'de novo' IMP biosynthetic process [GO:0006189]	unknown
Q9A1Z0	reviewed	PUR5_STRP1	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase)	purM SPy_0027 M5005_Spy0025	Streptococcus pyogenes serotype M1	301447	NP_268444.1; NC_002737.2.;	340	SPy_0027 M5005_Spy0025	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-amino-1-(5-phospho-D-ribosyl)imidazole from N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide: step 2/2. {ECO:0000255|HAMAP-Rule:MF_00741}.	GO:0004637; GO:0004641; GO:0005524; GO:0005829; GO:0006189; GO:0046084	'de novo' IMP biosynthetic process [GO:0006189]; adenine biosynthetic process [GO:0046084]	cytoplasm
Q9A1Z1	unreviewed	Q9A1Z1_STRP1	Amidophosphoribosyltransferase (ATase) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase) (GPATase)	purF SPy_0026	Streptococcus pyogenes serotype M1	301447	NP_268443.1; NC_002737.2.;	484	SPy_0026	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; N(1)-(5-phospho-D-ribosyl)glycinamide from 5-phospho-alpha-D-ribose 1-diphosphate: step 1/2. {ECO:0000256|ARBA:ARBA00005209, ECO:0000256|HAMAP-Rule:MF_01931, ECO:0000256|PIRNR:PIRNR000485}.	GO:0000287; GO:0004044; GO:0005737; GO:0006189; GO:0006541; GO:0009113	'de novo' IMP biosynthetic process [GO:0006189]; glutamine metabolic process [GO:0006541]; purine nucleobase biosynthetic process [GO:0009113]	unknown
Q9A200	unreviewed	Q9A200_STRP1	ATP-dependent zinc metalloprotease FtsH (EC 3.4.24.-)	ftsH SPy_0015	Streptococcus pyogenes serotype M1	301447	NP_268434.1; NC_002737.2.;	659	SPy_0015	NA	GO:0004176; GO:0004222; GO:0005524; GO:0005886; GO:0006508; GO:0008270; GO:0016887; GO:0030163; GO:0051301	cell division [GO:0051301]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]	inner membrane
Q9A205	unreviewed	Q9A205_STRP1	Transcription-repair-coupling factor (TRCF) (EC 3.6.4.-)	trcF mfd SPy_0008	Streptococcus pyogenes serotype M1	301447	NP_268429.1; NC_002737.2.;	1167	SPy_0008	NA	GO:0000716; GO:0003678; GO:0003684; GO:0005524; GO:0005737; GO:0006355; GO:0016787	regulation of DNA-templated transcription [GO:0006355]; transcription-coupled nucleotide-excision repair, DNA damage recognition [GO:0000716]	cytoplasm
Q9L7Q4	reviewed	PARC_STRP1	DNA topoisomerase 4 subunit A (EC 5.6.2.2) (Topoisomerase IV subunit A)	parC SPy_0910 M5005_Spy0712	Streptococcus pyogenes serotype M1	301447	NP_269105.1; NC_002737.2.;	819	SPy_0910 M5005_Spy0712	NA	GO:0003677; GO:0003918; GO:0005524; GO:0005694; GO:0005737; GO:0006265; GO:0007059; GO:0009330; GO:0019897	chromosome segregation [GO:0007059]; DNA topological change [GO:0006265]	inner membrane
Q9L7Q5	reviewed	GYRA_STRP1	DNA gyrase subunit A (EC 5.6.2.2)	gyrA SPy_1152 M5005_Spy0874	Streptococcus pyogenes serotype M1	301447	NP_269303.1; NC_002737.2.;	828	SPy_1152 M5005_Spy0874	NA	GO:0003677; GO:0005524; GO:0005694; GO:0005737; GO:0006261; GO:0006265; GO:0009330; GO:0034335	DNA topological change [GO:0006265]; DNA-templated DNA replication [GO:0006261]	cytoplasm
P0A349	reviewed	CODY_STRP1	Global transcriptional regulator CodY	codY SPy_1777 M5005_Spy1512	Streptococcus pyogenes serotype M1	301447	NP_269792.1; NC_002737.2.;	260	SPy_1777 M5005_Spy1512	NA	GO:0003677; GO:0003700; GO:0005525; GO:0005737; GO:0045892	negative regulation of DNA-templated transcription [GO:0045892]	cytoplasm
P0A3A4	reviewed	DNAA_STRP1	Chromosomal replication initiator protein DnaA	dnaA SPy_0002 M5005_Spy0001	Streptococcus pyogenes serotype M1	301447	NP_268424.1; NC_002737.2.;	451	SPy_0002 M5005_Spy0001	NA	GO:0003688; GO:0005524; GO:0005737; GO:0005886; GO:0006270; GO:0006275; GO:0016887	DNA replication initiation [GO:0006270]; regulation of DNA replication [GO:0006275]	cytoplasm
P0C0B8	reviewed	DPO3_STRP1	DNA polymerase III PolC-type (PolIII) (EC 2.7.7.7)	polC SPy_1961 M5005_Spy1672	Streptococcus pyogenes serotype M1	301447	NP_269933.1; NC_002737.2.;	1465	SPy_1961 M5005_Spy1672	NA	GO:0003677; GO:0003887; GO:0005737; GO:0006261; GO:0008408	DNA-templated DNA replication [GO:0006261]	cytoplasm
P0C0C3	reviewed	HSLO_STRP1	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO SPy_0123 M5005_Spy0105	Streptococcus pyogenes serotype M1	301447	NP_268514.1; NC_002737.2.;	290	SPy_0123 M5005_Spy0105	NA	GO:0005737; GO:0042026; GO:0044183; GO:0051082	protein refolding [GO:0042026]	cytoplasm
P0C0C8	reviewed	LUXS_STRP1	S-ribosylhomocysteine lyase (EC 4.4.1.21) (AI-2 synthesis protein) (Autoinducer-2 production protein LuxS)	luxS SPy_1642 M5005_Spy1349	Streptococcus pyogenes serotype M1	301447	NP_269689.3; NC_002737.2.;	160	SPy_1642 M5005_Spy1349	NA	GO:0005506; GO:0009372; GO:0043768	quorum sensing [GO:0009372]	unknown
P0C0D1	reviewed	RECF_STRP1	DNA replication and repair protein RecF	recF SPy_2204 M5005_Spy1855	Streptococcus pyogenes serotype M1	301447	NP_270111.1; NC_002737.2.;	368	SPy_2204 M5005_Spy1855	NA	GO:0000731; GO:0003697; GO:0005524; GO:0005737; GO:0006260; GO:0006302; GO:0009432	DNA replication [GO:0006260]; DNA synthesis involved in DNA repair [GO:0000731]; double-strand break repair [GO:0006302]; SOS response [GO:0009432]	cytoplasm
P0C0D4	reviewed	RL22_STRP1	Large ribosomal subunit protein uL22 (50S ribosomal protein L22)	rplV SPy_0055 M5005_Spy0049	Streptococcus pyogenes serotype M1	301447	NP_268465.1; NC_002737.2.;	114	SPy_0055 M5005_Spy0049	NA	GO:0003735; GO:0006412; GO:0019843; GO:0022625	translation [GO:0006412]	unknown
P0C0D6	reviewed	RL4_STRP1	Large ribosomal subunit protein uL4 (50S ribosomal protein L4)	rplD SPy_0050 M5005_Spy0045	Streptococcus pyogenes serotype M1	301447	NP_268461.1; NC_002737.2.;	207	SPy_0050 M5005_Spy0045	NA	GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:1990904	translation [GO:0006412]	unknown
P0C0E3	reviewed	SRTF_STRP1	Lantibiotic transport ATP-binding protein SrtF	srtF SPy_1085 M5005_Spy0808	Streptococcus pyogenes serotype M1	301447	NP_269247.1; NC_002737.2.;	229	SPy_1085 M5005_Spy0808	NA	GO:0005524; GO:0015031; GO:0016887; GO:0043213	bacteriocin transport [GO:0043213]; protein transport [GO:0015031]	unknown
P0C0F1	reviewed	CSPA_STRP1	Major cold shock protein	cspA csp cspC SPy_2077 M5005_Spy1765	Streptococcus pyogenes serotype M1	301447	NP_270010.1; NC_002737.2.;	67	SPy_2077 M5005_Spy1765	NA	GO:0003677; GO:0005737	NA	cytoplasm
P0C0F3	reviewed	DPO3A_STRP1	DNA polymerase III subunit alpha (EC 2.7.7.7)	dnaE SPy_1284 M5005_Spy0990	Streptococcus pyogenes serotype M1	301447	NP_269411.1; NC_002737.2.;	1036	SPy_1284 M5005_Spy0990	NA	GO:0003676; GO:0003887; GO:0005737; GO:0006260; GO:0008408	DNA replication [GO:0006260]	cytoplasm
P0C0F5	reviewed	UDG_STRP1	UDP-glucose 6-dehydrogenase (UDP-Glc dehydrogenase) (UDP-GlcDH) (UDPGDH) (EC 1.1.1.22)	hasB SPy_2201 M5005_Spy1852	Streptococcus pyogenes serotype M1	301447	NP_270108.1; NC_002737.2.;	402	SPy_2201 M5005_Spy1852	PATHWAY: Nucleotide-sugar biosynthesis; UDP-alpha-D-glucuronate biosynthesis; UDP-alpha-D-glucuronate from UDP-alpha-D-glucose: step 1/1.	GO:0000271; GO:0003979; GO:0006065; GO:0051287	polysaccharide biosynthetic process [GO:0000271]; UDP-glucuronate biosynthetic process [GO:0006065]	unknown
P0C0G9	reviewed	Y2205_STRP1	Putative sugar uptake protein SPy_2205/M5005_Spy1856	SPy_2205 M5005_Spy1856	Streptococcus pyogenes serotype M1	301447	NP_270112.1; NC_002737.2.;	287	SPy_2205 M5005_Spy1856	NA	GO:0005886; GO:0015144	NA	inner membrane
P0C0H3	reviewed	DBH_STRP1	DNA-binding protein HU	hup hlpA SPy_1489 M5005_Spy1223	Streptococcus pyogenes serotype M1	301447	NP_269568.1; NC_002737.2.;	91	SPy_1489 M5005_Spy1223	NA	GO:0003677; GO:0005829; GO:0030261; GO:0030527	chromosome condensation [GO:0030261]	unknown
P0C0H9	reviewed	SRTA_STRP1	Lantibiotic streptin	srtA SPy_1083 M5005_Spy0806	Streptococcus pyogenes serotype M1	301447	NP_269245.1; NC_002737.2.;	46	SPy_1083 M5005_Spy0806	NA	GO:0005102; GO:0005576; GO:0031640; GO:0042742	defense response to bacterium [GO:0042742]; killing of cells of another organism [GO:0031640]	unknown
P0C0I5	reviewed	SPEC_STRP1	Exotoxin type C (SPE C)	speC SPy_0711	Streptococcus pyogenes serotype M1	301447	NP_268943.1; NC_002737.2.;	235	SPy_0711	NA	GO:0005576; GO:0046872; GO:0090729	NA	unknown
P0C0I7	reviewed	SPEH_STRP1	Exotoxin type H (SPE H)	speH SPy_1008	Streptococcus pyogenes serotype M1	301447	NP_269186.1; NC_002737.2.;	236	SPy_1008	NA	GO:0005576; GO:0090729	NA	secreted
P0C0I9	reviewed	HASC1_STRP1	UTP--glucose-1-phosphate uridylyltransferase 1 (EC 2.7.7.9) (Alpha-D-glucosyl-1-phosphate uridylyltransferase 1) (UDP-glucose pyrophosphorylase 1) (UDPGP 1) (Uridine diphosphoglucose pyrophosphorylase 1)	hasC1 hasC SPy_2202 M5005_Spy1853	Streptococcus pyogenes serotype M1	301447	NP_270109.1; NC_002737.2.;	304	SPy_2202 M5005_Spy1853	PATHWAY: Carbohydrate metabolism; nucleotide-sugar metabolism.	GO:0003983; GO:0006011; GO:0009058	biosynthetic process [GO:0009058]; UDP-glucose metabolic process [GO:0006011]	unknown
P10520	reviewed	STRP_STRP1	Streptokinase A	ska SPy_1979 M5005_Spy1684	Streptococcus pyogenes serotype M1	301447	NP_269944.1; NC_002737.2.;	440	SPy_1979 M5005_Spy1684	NA	GO:0005576; GO:0031639	plasminogen activation [GO:0031639]	unknown
P50470	reviewed	SPH_STRP1	Immunoglobulin G-binding protein H (IgG-binding protein H)	NA	Streptococcus pyogenes serotype M1	301447	NA	376	NA	NA	GO:0005576; GO:0019864	NA	secreted
P58083	reviewed	HUTH_STRP1	Histidine ammonia-lyase (Histidase) (EC 4.3.1.3)	hutH SPy_2089 M5005_Spy1777	Streptococcus pyogenes serotype M1	301447	NP_270020.1; NC_002737.2.;	513	SPy_2089 M5005_Spy1777	PATHWAY: Amino-acid degradation; L-histidine degradation into L-glutamate; N-formimidoyl-L-glutamate from L-histidine: step 1/3. {ECO:0000255|HAMAP-Rule:MF_00229}.	GO:0004397; GO:0005737; GO:0019556; GO:0019557	histidine catabolic process to glutamate and formamide [GO:0019556]; histidine catabolic process to glutamate and formate [GO:0019557]	cytoplasm
P58159	reviewed	CITG_STRP1	Probable 2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase (2-(5''-triphosphoribosyl)-3'-dephospho-CoA synthase) (EC 2.4.2.52)	citG SPy_1178 M5005_Spy0898	Streptococcus pyogenes serotype M1	301447	NP_269324.1; NC_002737.2.;	294	SPy_1178 M5005_Spy0898	NA	GO:0005524; GO:0016310; GO:0046917; GO:0051191	phosphorylation [GO:0016310]; prosthetic group biosynthetic process [GO:0051191]	unknown
P58160	reviewed	CITX_STRP1	Probable apo-citrate lyase phosphoribosyl-dephospho-CoA transferase (EC 2.7.7.61) (Apo-ACP nucleodityltransferase) (Holo-ACP synthase) (Holo-citrate lyase synthase)	citX SPy_1190 M5005_Spy0908	Streptococcus pyogenes serotype M1	301447	NP_269333.1; NC_002737.2.;	192	SPy_1190 M5005_Spy0908	NA	GO:0050519; GO:0051191	prosthetic group biosynthetic process [GO:0051191]	unknown
P58183	reviewed	RIMM_STRP1	Ribosome maturation factor RimM	rimM SPy_0847 M5005_Spy0655	Streptococcus pyogenes serotype M1	301447	NP_269055.1; NC_002737.2.;	172	SPy_0847 M5005_Spy0655	NA	GO:0005737; GO:0005840; GO:0006364; GO:0042274; GO:0043022	ribosomal small subunit biogenesis [GO:0042274]; rRNA processing [GO:0006364]	cytoplasm
P59819	reviewed	RIMP_STRP1	Ribosome maturation factor RimP	rimP SPy_1725 M5005_Spy1413	Streptococcus pyogenes serotype M1	301447	NP_269749.1; NC_002737.2.;	178	SPy_1725 M5005_Spy1413	NA	GO:0000028; GO:0005829; GO:0006412	ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]	cytoplasm
P60187	reviewed	MECA_STRP1	Adapter protein MecA	mecA SPy_0281 M5005_Spy0239	Streptococcus pyogenes serotype M1	301447	NP_268632.1; NC_002737.2.;	253	SPy_0281 M5005_Spy0239	NA	GO:0030674	NA	unknown
P60220	reviewed	SCPB_STRP1	Segregation and condensation protein B	scpB SPy_0367 M5005_Spy0309	Streptococcus pyogenes serotype M1	301447	NP_268691.1; NC_002737.2.;	183	SPy_0367 M5005_Spy0309	NA	GO:0005737; GO:0006260; GO:0051301; GO:0051304	cell division [GO:0051301]; chromosome separation [GO:0051304]; DNA replication [GO:0006260]	cytoplasm
P60381	reviewed	SPX_STRP1	Global transcriptional regulator Spx	spx SPy_1249 M5005_Spy0959	Streptococcus pyogenes serotype M1	301447	NP_269383.1; NC_002737.2.;	134	SPy_1249 M5005_Spy0959	NA	GO:0005737; GO:0045892	negative regulation of DNA-templated transcription [GO:0045892]	cytoplasm
P60388	reviewed	REX_STRP1	Redox-sensing transcriptional repressor Rex	rex SPy_1120 M5005_Spy0842	Streptococcus pyogenes serotype M1	301447	NP_269274.1; NC_002737.2.;	214	SPy_1120 M5005_Spy0842	NA	GO:0003677; GO:0003700; GO:0005737; GO:0045892; GO:0051775	negative regulation of DNA-templated transcription [GO:0045892]; response to redox state [GO:0051775]	cytoplasm
P60434	reviewed	RL2_STRP1	Large ribosomal subunit protein uL2 (50S ribosomal protein L2)	rplB SPy_0052 M5005_Spy0047	Streptococcus pyogenes serotype M1	301447	NP_268463.1; NC_002737.2.;	277	SPy_0052 M5005_Spy0047	NA	GO:0002181; GO:0003735; GO:0016740; GO:0019843; GO:0022625	cytoplasmic translation [GO:0002181]	unknown
P60811	reviewed	PRSA1_STRP1	Foldase protein PrsA 1 (EC 5.2.1.8)	prsA1 SPy_1390 M5005_Spy1133	Streptococcus pyogenes serotype M1	301447	NP_269488.1; NC_002737.2.;	351	SPy_1390 M5005_Spy1133	NA	GO:0003755; GO:0005886; GO:0006457	protein folding [GO:0006457]	inner membrane
P60812	reviewed	PRSA2_STRP1	Foldase protein PrsA 2 (EC 5.2.1.8)	prsA2 SPy_2037 M5005_Spy1732	Streptococcus pyogenes serotype M1	301447	NP_269984.1; NC_002737.2.;	309	SPy_2037 M5005_Spy1732	NA	GO:0003755; GO:0005886; GO:0006457	protein folding [GO:0006457]	inner membrane
P60965	reviewed	LGT_STRP1	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase (EC 2.5.1.145)	lgt SPy_0585 M5005_Spy0485	Streptococcus pyogenes serotype M1	301447	NP_268846.1; NC_002737.2.;	259	SPy_0585 M5005_Spy0485	PATHWAY: Protein modification; lipoprotein biosynthesis (diacylglyceryl transfer). {ECO:0000255|HAMAP-Rule:MF_01147}.	GO:0005886; GO:0008961; GO:0042158	lipoprotein biosynthetic process [GO:0042158]	inner membrane
P63443	reviewed	ACP_STRP1	Acyl carrier protein (ACP)	acpP acpP.2 SPy_1753 M5005_Spy1493	Streptococcus pyogenes serotype M1	301447	NP_269775.1; NC_002737.2.;	74	SPy_1753 M5005_Spy1493	PATHWAY: Lipid metabolism; fatty acid biosynthesis. {ECO:0000255|HAMAP-Rule:MF_01217}.	GO:0000035; GO:0000036; GO:0005829; GO:0009245	lipid A biosynthetic process [GO:0009245]	cytoplasm
P63959	reviewed	DLTC_STRP1	D-alanyl carrier protein (DCP) (D-alanine--poly(phosphoribitol) ligase subunit 2)	dltC SPy_1310 M5005_Spy1071	Streptococcus pyogenes serotype M1	301447	NP_269433.1; NC_002737.2.;	79	SPy_1310 M5005_Spy1071	PATHWAY: Cell wall biogenesis; lipoteichoic acid biosynthesis. {ECO:0000255|HAMAP-Rule:MF_00565}.	GO:0005737; GO:0036370; GO:0070395; GO:0071555	cell wall organization [GO:0071555]; lipoteichoic acid biosynthetic process [GO:0070395]	cytoplasm
P64064	reviewed	DER_STRP1	GTPase Der (GTP-binding protein EngA)	der engA pgdA SPy_0341 M5005_Spy0287	Streptococcus pyogenes serotype M1	301447	NP_268672.1; NC_002737.2.;	436	SPy_0341 M5005_Spy0287	NA	GO:0005525; GO:0042254; GO:0043022	ribosome biogenesis [GO:0042254]	unknown
P64285	reviewed	GREA_STRP1	Transcription elongation factor GreA (Transcript cleavage factor GreA)	greA SPy_0349 M5005_Spy0293	Streptococcus pyogenes serotype M1	301447	NP_268678.1; NC_002737.2.;	160	SPy_0349 M5005_Spy0293	NA	GO:0003677; GO:0006354; GO:0032784; GO:0070063	DNA-templated transcription elongation [GO:0006354]; regulation of DNA-templated transcription elongation [GO:0032784]	unknown
P65123	reviewed	IF1_STRP1	Translation initiation factor IF-1	infA SPy_0075 M5005_Spy0066	Streptococcus pyogenes serotype M1	301447	NP_268482.1; NC_002737.2.;	72	SPy_0075 M5005_Spy0066	NA	GO:0003743; GO:0005829; GO:0019843; GO:0043022	NA	cytoplasm
P65146	reviewed	IF3_STRP1	Translation initiation factor IF-3	infC SPy_0804 M5005_Spy0619	Streptococcus pyogenes serotype M1	301447	NP_269020.1; NC_002737.2.;	176	SPy_0804 M5005_Spy0619	NA	GO:0003743; GO:0005829; GO:0016020; GO:0032790; GO:0043022	ribosome disassembly [GO:0032790]	cytoplasm
P65522	reviewed	NANE_STRP1	Putative N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9) (ManNAc-6-P epimerase)	nanE SPy_0251 M5005_Spy0212	Streptococcus pyogenes serotype M1	301447	NP_268606.1; NC_002737.2.;	234	SPy_0251 M5005_Spy0212	PATHWAY: Amino-sugar metabolism; N-acetylneuraminate degradation; D-fructose 6-phosphate from N-acetylneuraminate: step 3/5. {ECO:0000255|HAMAP-Rule:MF_01235}.	GO:0005829; GO:0005975; GO:0006053; GO:0009385; GO:0019262; GO:0047465	carbohydrate metabolic process [GO:0005975]; N-acetylmannosamine catabolic process [GO:0006053]; N-acetylneuraminate catabolic process [GO:0019262]	unknown
P65757	reviewed	PPAC_STRP1	Probable manganese-dependent inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)	ppaC SPy_0380 M5005_Spy0319	Streptococcus pyogenes serotype M1	301447	NP_268701.1; NC_002737.2.;	311	SPy_0380 M5005_Spy0319	NA	GO:0004427; GO:0005737; GO:0030145	NA	cytoplasm
P65858	reviewed	TRUB_STRP1	tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase)	truB SPy_1251 M5005_Spy0961	Streptococcus pyogenes serotype M1	301447	NP_269385.1; NC_002737.2.;	294	SPy_1251 M5005_Spy0961	NA	GO:0003723; GO:0031119; GO:0106029; GO:1990481	mRNA pseudouridine synthesis [GO:1990481]; tRNA pseudouridine synthesis [GO:0031119]	unknown
P65962	reviewed	Y1118_STRP1	UPF0758 protein SPy_1118/M5005_Spy0840	SPy_1118 M5005_Spy0840	Streptococcus pyogenes serotype M1	301447	NP_269272.1; NC_002737.2.;	226	SPy_1118 M5005_Spy0840	NA	GO:0006508; GO:0008237; GO:0046872	proteolysis [GO:0006508]	unknown
P65971	reviewed	RBFA_STRP1	Ribosome-binding factor A	rbfA SPy_1719 M5005_Spy1408	Streptococcus pyogenes serotype M1	301447	NP_269744.1; NC_002737.2.;	118	SPy_1719 M5005_Spy1408	NA	GO:0005829; GO:0030490; GO:0043024	maturation of SSU-rRNA [GO:0030490]	cytoplasm
P65987	reviewed	RECO_STRP1	DNA repair protein RecO (Recombination protein O)	recO SPy_0021 M5005_Spy0019	Streptococcus pyogenes serotype M1	301447	NP_268438.1; NC_002737.2.;	251	SPy_0021 M5005_Spy0019	NA	GO:0006302; GO:0006310; GO:0043590	DNA recombination [GO:0006310]; double-strand break repair [GO:0006302]	unknown
P65994	reviewed	RECR_STRP1	Recombination protein RecR	recR SPy_1422 M5005_Spy1159	Streptococcus pyogenes serotype M1	301447	NP_269513.1; NC_002737.2.;	198	SPy_1422 M5005_Spy1159	NA	GO:0003677; GO:0006281; GO:0006310; GO:0046872	DNA recombination [GO:0006310]; DNA repair [GO:0006281]	unknown
P66021	reviewed	RF3_STRP1	Peptide chain release factor 3 (RF-3)	prfC SPy_1416 M5005_Spy1155	Streptococcus pyogenes serotype M1	301447	NP_269509.1; NC_002737.2.;	514	SPy_1416 M5005_Spy1155	NA	GO:0003924; GO:0005525; GO:0005829; GO:0006449; GO:0016149; GO:0016150	regulation of translational termination [GO:0006449]	cytoplasm
P66058	reviewed	RL11_STRP1	Large ribosomal subunit protein uL11 (50S ribosomal protein L11)	rplK rl11 SPy_0460 M5005_Spy0374	Streptococcus pyogenes serotype M1	301447	NP_268753.1; NC_002737.2.;	141	SPy_0460 M5005_Spy0374	NA	GO:0003735; GO:0005840; GO:0006412; GO:0070180; GO:1990904	translation [GO:0006412]	unknown
P66063	reviewed	RL7_STRP1	Large ribosomal subunit protein bL12 (50S ribosomal protein L7/L12)	rplL SPy_1073 M5005_Spy0796	Streptococcus pyogenes serotype M1	301447	NP_269239.1; NC_002737.2.;	121	SPy_1073 M5005_Spy0796	NA	GO:0003729; GO:0003735; GO:0006412; GO:0022625	translation [GO:0006412]	unknown
P66084	reviewed	RL19_STRP1	Large ribosomal subunit protein bL19 (50S ribosomal protein L19)	rplS rpl19 SPy_0724 M5005_Spy0551	Streptococcus pyogenes serotype M1	301447	NP_268954.1; NC_002737.2.;	115	SPy_0724 M5005_Spy0551	NA	GO:0003735; GO:0006412; GO:0022625	translation [GO:0006412]	unknown
P66097	reviewed	RL1_STRP1	Large ribosomal subunit protein uL1 (50S ribosomal protein L1)	rplA SPy_0461 M5005_Spy0375	Streptococcus pyogenes serotype M1	301447	NP_268754.1; NC_002737.2.;	229	SPy_0461 M5005_Spy0375	NA	GO:0000049; GO:0003735; GO:0006412; GO:0006417; GO:0019843; GO:0022625	regulation of translation [GO:0006417]; translation [GO:0006412]	unknown
