Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (ordered locus)	Pathway	Gene Ontology IDs	Subcellular location [CC]
Q88EI7	reviewed	ASTE_PSEPK	Succinylglutamate desuccinylase (EC 3.5.1.96)	astE PP_4475	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	335	PP_4475	PATHWAY: Amino-acid degradation; L-arginine degradation via AST pathway; L-glutamate and succinate from L-arginine: step 5/5. {ECO:0000255|HAMAP-Rule:MF_00767}.	GO:0005829; GO:0008270; GO:0009017; GO:0016788; GO:0019544; GO:0019545	NA
Q88EI8	reviewed	SYA_PSEPK	Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)	alaS PP_4474	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	874	PP_4474	NA	GO:0000049; GO:0002161; GO:0004813; GO:0005524; GO:0005829; GO:0006419; GO:0008270; GO:0045892	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00036}.
Q88EP9	unreviewed	Q88EP9_PSEPK	Dihydrolipoyl dehydrogenase (EC 1.8.1.4)	lpdV PP_4404	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	459	PP_4404	NA	GO:0004148; GO:0005737; GO:0006096; GO:0050660	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496}.
Q88ER1	reviewed	CHER2_PSEPK	Chemotaxis protein methyltransferase Cher2 (EC 2.1.1.80)	cheR2 PP_4392	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	275	PP_4392	NA	GO:0006935; GO:0008983; GO:0032259	NA
Q88EV6	reviewed	DDLA_PSEPK	D-alanine--D-alanine ligase A (EC 6.3.2.4) (D-Ala-D-Ala ligase A) (D-alanylalanine synthetase A)	ddlA PP_4346	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	352	PP_4346	PATHWAY: Cell wall biogenesis; peptidoglycan biosynthesis. {ECO:0000255|HAMAP-Rule:MF_00047}.	GO:0005524; GO:0005829; GO:0008360; GO:0008716; GO:0009252; GO:0046872; GO:0071555	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00047}.
Q88EW3	reviewed	CHEZ_PSEPK	Protein phosphatase CheZ (EC 3.1.3.-) (Chemotaxis protein CheZ)	cheZ PP_4339	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	262	PP_4339	NA	GO:0004721; GO:0005737; GO:0006935; GO:0009288; GO:0050920; GO:0097588	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q88EW5	reviewed	CHEB1_PSEPK	Protein-glutamate methylesterase/protein-glutamine glutaminase of group 1 operon (EC 3.1.1.61) (EC 3.5.1.44)	cheB1 PP_4337	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	370	PP_4337	NA	GO:0000156; GO:0005737; GO:0006935; GO:0008984; GO:0050568	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00099}.
Q88EX5	reviewed	CCMA_PSEPK	Cytochrome c biogenesis ATP-binding export protein CcmA (EC 7.6.2.5) (Heme exporter protein A)	ccmA PP_4327	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	210	PP_4327	NA	GO:0005524; GO:0005886; GO:0015439; GO:0016887; GO:0017004	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01707}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_01707}.
Q88EX9	reviewed	CCME_PSEPK	Cytochrome c-type biogenesis protein CcmE (Cytochrome c maturation protein E) (Heme chaperone CcmE)	ccmE cycJ PP_4323	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	151	PP_4323	NA	GO:0005886; GO:0017004; GO:0020037; GO:0046872	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01959}; Single-pass type II membrane protein {ECO:0000255|HAMAP-Rule:MF_01959}; Periplasmic side {ECO:0000255|HAMAP-Rule:MF_01959}.
Q88EZ9	unreviewed	Q88EZ9_PSEPK	Pyruvate kinase (EC 2.7.1.40)	pyk PP_4301	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	471	PP_4301	PATHWAY: Carbohydrate degradation; glycolysis; pyruvate from D-glyceraldehyde 3-phosphate: step 5/5. {ECO:0000256|ARBA:ARBA00004997, ECO:0000256|RuleBase:RU000504}.	GO:0000287; GO:0004743; GO:0005524; GO:0005829; GO:0016301; GO:0016310; GO:0030955	NA
Q88F23	unreviewed	Q88F23_PSEPK	Chromosome partition protein Smc	smc PP_4276	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	1162	PP_4276	NA	GO:0003690; GO:0005524; GO:0005694; GO:0005737; GO:0006260; GO:0007059; GO:0007064; GO:0016887; GO:0030261; GO:0061775	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_01894}.
Q88F25	reviewed	DNLJ_PSEPK	DNA ligase (EC 6.5.1.2) (Polydeoxyribonucleotide synthase [NAD(+)])	ligA PP_4274	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	776	PP_4274	NA	GO:0003677; GO:0003911; GO:0005829; GO:0006260; GO:0006288; GO:0046872	NA
Q88F30	unreviewed	Q88F30_PSEPK	DNA polymerase III subunit gamma/tau (EC 2.7.7.7)	dnaX PP_4269	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	691	PP_4269	NA	GO:0003677; GO:0003689; GO:0003887; GO:0005524; GO:0006261; GO:0006281; GO:0009360; GO:0016887	NA
Q88F35	unreviewed	Q88F35_PSEPK	Coproporphyrinogen-III oxidase (EC 1.3.98.3)	hemN PP_4264	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	460	PP_4264	PATHWAY: Porphyrin-containing compound metabolism; protoporphyrin-IX biosynthesis; protoporphyrinogen-IX from coproporphyrinogen-III (AdoMet route): step 1/1. {ECO:0000256|ARBA:ARBA00004785, ECO:0000256|PIRNR:PIRNR000167}.	GO:0004109; GO:0005737; GO:0006782; GO:0046872; GO:0051539; GO:0051989	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496, ECO:0000256|PIRNR:PIRNR000167}.
Q88F41	unreviewed	Q88F41_PSEPK	Cbb3-type cytochrome c oxidase subunit	ccoP-II PP_4258	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	325	PP_4258	PATHWAY: Energy metabolism; oxidative phosphorylation. {ECO:0000256|ARBA:ARBA00004673, ECO:0000256|PIRNR:PIRNR000006}.	GO:0005506; GO:0005886; GO:0006119; GO:0009055; GO:0016491; GO:0020037; GO:0070469; GO:1902600	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|PIRNR:PIRNR000006}.
Q88F44	unreviewed	Q88F44_PSEPK	cytochrome-c oxidase (EC 7.1.1.9)	ccoN-II PP_4255	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	480	PP_4255	PATHWAY: Energy metabolism; oxidative phosphorylation. {ECO:0000256|ARBA:ARBA00004673}.	GO:0004129; GO:0006119; GO:0015990; GO:0020037; GO:0022904; GO:0045278; GO:0046872	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88F46	unreviewed	Q88F46_PSEPK	Cbb3-type cytochrome c oxidase subunit	ccoP-I PP_4253	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	313	PP_4253	PATHWAY: Energy metabolism; oxidative phosphorylation. {ECO:0000256|ARBA:ARBA00004673, ECO:0000256|PIRNR:PIRNR000006}.	GO:0005506; GO:0005886; GO:0006119; GO:0009055; GO:0016491; GO:0020037; GO:0070469; GO:1902600	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|PIRNR:PIRNR000006}.
Q88F49	unreviewed	Q88F49_PSEPK	cytochrome-c oxidase (EC 7.1.1.9)	ccoN-I PP_4250	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	474	PP_4250	PATHWAY: Energy metabolism; oxidative phosphorylation. {ECO:0000256|ARBA:ARBA00004673}.	GO:0004129; GO:0006119; GO:0015990; GO:0020037; GO:0022904; GO:0045278; GO:0046872	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88F64	unreviewed	Q88F64_PSEPK	Thiol:disulfide interchange protein DsbD (EC 1.8.1.8) (Protein-disulfide reductase) (Disulfide reductase)	dsbD-II dsbD PP_4235	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	571	PP_4235	NA	GO:0005886; GO:0009055; GO:0017004; GO:0045454; GO:0047134	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|ARBA:ARBA00004429, ECO:0000256|HAMAP-Rule:MF_00399}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004429, ECO:0000256|HAMAP-Rule:MF_00399}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88F87	reviewed	OPMQ_PSEPK	Pyoverdine export outer membrane protein OpmQ	opmQ PP_4211	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	470	PP_4211	NA	GO:0009279; GO:0015562	SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000305}; Lipid-anchor {ECO:0000255|PROSITE-ProRule:PRU00303}.
Q88FA7	unreviewed	Q88FA7_PSEPK	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	sdhA PP_4191	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	590	PP_4191	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (bacterial route): step 1/1. {ECO:0000256|ARBA:ARBA00004894, ECO:0000256|RuleBase:RU362051}.	GO:0006099; GO:0008177; GO:0009055; GO:0009061; GO:0022900; GO:0045282; GO:0050660	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|ARBA:ARBA00004515, ECO:0000256|RuleBase:RU362051}; Peripheral membrane protein {ECO:0000256|ARBA:ARBA00004515, ECO:0000256|RuleBase:RU362051}; Cytoplasmic side {ECO:0000256|ARBA:ARBA00004515, ECO:0000256|RuleBase:RU362051}. Membrane {ECO:0000256|ARBA:ARBA00004287}; Peripheral membrane protein {ECO:0000256|ARBA:ARBA00004287}; Cytoplasmic side {ECO:0000256|ARBA:ARBA00004287}.
Q88FB1	unreviewed	Q88FB1_PSEPK	Dihydrolipoyl dehydrogenase (EC 1.8.1.4)	lpdG PP_4187	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	478	PP_4187	NA	GO:0004148; GO:0005737; GO:0006096; GO:0050660	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496}.
Q88FB2	reviewed	SUCC_PSEPK	Succinate--CoA ligase [ADP-forming] subunit beta (EC 6.2.1.5) (Succinyl-CoA synthetase subunit beta) (SCS-beta)	sucC PP_4186 PP4186	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	388	PP_4186	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; succinate from succinyl-CoA (ligase route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_00558}.	GO:0000287; GO:0004775; GO:0004776; GO:0005524; GO:0005829; GO:0006099; GO:0006104; GO:0042709	NA
Q88FB3	unreviewed	Q88FB3_PSEPK	Succinate--CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	sucD PP_4185	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	294	PP_4185	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; succinate from succinyl-CoA (ligase route): step 1/1. {ECO:0000256|HAMAP-Rule:MF_01988, ECO:0000256|RuleBase:RU000699}.	GO:0000166; GO:0004775; GO:0004776; GO:0005829; GO:0006099; GO:0009361	NA
Q88FB9	reviewed	HTPG_PSEPK	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG PP_4179	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	634	PP_4179	NA	GO:0005524; GO:0005829; GO:0006974; GO:0009408; GO:0016887; GO:0048471; GO:0051082; GO:0140662	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00505}.
Q88FC3	unreviewed	Q88FC3_PSEPK	3-oxoacyl-[acyl-carrier-protein] synthase 1 (EC 2.3.1.41) (3-oxoacyl-[acyl-carrier-protein] synthase I) (Beta-ketoacyl-ACP synthase I)	fabB PP_4175	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	406	PP_4175	PATHWAY: Lipid metabolism; fatty acid biosynthesis. {ECO:0000256|ARBA:ARBA00005194}.	GO:0004315; GO:0005524; GO:0005829; GO:0006633; GO:0016301; GO:0016310	NA
Q88FC4	reviewed	FABA_PSEPK	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59) (3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA) (Beta-hydroxydecanoyl thioester dehydrase) (Trans-2-decenoyl-[acyl-carrier-protein] isomerase) (EC 5.3.3.14)	fabA PP_4174	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	171	PP_4174	PATHWAY: Lipid metabolism; fatty acid biosynthesis. {ECO:0000255|HAMAP-Rule:MF_00405}.	GO:0005737; GO:0006633; GO:0008693; GO:0034017	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00405}.
Q88FC9	reviewed	GPDA_PSEPK	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94) (NAD(P)(+)-dependent glycerol-3-phosphate dehydrogenase) (NAD(P)H-dependent dihydroxyacetone-phosphate reductase)	gpsA PP_4169	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	341	PP_4169	PATHWAY: Membrane lipid metabolism; glycerophospholipid metabolism. {ECO:0000255|HAMAP-Rule:MF_00394}.	GO:0005829; GO:0005975; GO:0006116; GO:0009331; GO:0046167; GO:0046168; GO:0046474; GO:0047952; GO:0051287	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00394}.
Q88FF3	reviewed	GLO2_PSEPK	Hydroxyacylglutathione hydrolase (EC 3.1.2.6) (Glyoxalase II) (Glx II)	gloB PP_4144 PP4144	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	259	PP_4144	PATHWAY: Secondary metabolite metabolism; methylglyoxal degradation; (R)-lactate from methylglyoxal: step 2/2. {ECO:0000255|HAMAP-Rule:MF_01374}.	GO:0004416; GO:0019243; GO:0046872	NA
Q88FF5	reviewed	RNH_PSEPK	Ribonuclease HI (RNase HI) (EC 3.1.26.4)	rnhA PP_4142	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	148	PP_4142	NA	GO:0000287; GO:0003676; GO:0004523; GO:0005737; GO:0043137	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00042}.
Q88FG5	unreviewed	Q88FG5_PSEPK	NADH-quinone oxidoreductase subunit N (EC 7.1.1.-) (NADH dehydrogenase I subunit N) (NDH-1 subunit N)	nuoN PP_4131	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	489	PP_4131	NA	GO:0005886; GO:0008137; GO:0042773; GO:0048038	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_00445}; Multi-pass membrane protein {ECO:0000256|HAMAP-Rule:MF_00445}. Membrane {ECO:0000256|ARBA:ARBA00004141, ECO:0000256|RuleBase:RU000320}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141, ECO:0000256|RuleBase:RU000320}.
Q88FG8	reviewed	NUOK_PSEPK	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	nuoK PP_4128	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	102	PP_4128	NA	GO:0005886; GO:0042773; GO:0048038; GO:0050136	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01456}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_01456}.
Q88FH0	reviewed	NUOI_PSEPK	NADH-quinone oxidoreductase subunit I (EC 7.1.1.-) (NADH dehydrogenase I subunit I) (NDH-1 subunit I)	nuoI PP_4126	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	182	PP_4126	NA	GO:0005506; GO:0009060; GO:0045272; GO:0048038; GO:0050136; GO:0051539	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01351}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_01351}.
Q88FH1	reviewed	NUOH_PSEPK	NADH-quinone oxidoreductase subunit H (EC 7.1.1.-) (NADH dehydrogenase I subunit H) (NDH-1 subunit H)	nuoH PP_4125	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	335	PP_4125	NA	GO:0003954; GO:0009060; GO:0016655; GO:0045272; GO:0048038	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01350}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_01350}.
Q88FH2	reviewed	NUOG_PSEPK	NADH-quinone oxidoreductase subunit G (EC 7.1.1.-) (NADH dehydrogenase I subunit G) (NDH-1 subunit G)	nuoG PP_4124	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	904	PP_4124	NA	GO:0008137; GO:0042773; GO:0045272; GO:0046872; GO:0048038; GO:0051537; GO:0051539	NA
Q88FH5	reviewed	NUOCD_PSEPK	NADH-quinone oxidoreductase subunit C/D (EC 7.1.1.-) (NADH dehydrogenase I subunit C/D) (NDH-1 subunit C/D)	nuoC nuoCD nuoD PP_4121	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	593	PP_4121	NA	GO:0005886; GO:0008137; GO:0008152; GO:0030964; GO:0048038; GO:0051287	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01359}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_01359}; Cytoplasmic side {ECO:0000255|HAMAP-Rule:MF_01359}.
Q88FH6	reviewed	NUOB_PSEPK	NADH-quinone oxidoreductase subunit B (EC 7.1.1.-) (NADH dehydrogenase I subunit B) (NDH-1 subunit B)	nuoB PP_4120 PP4120	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	225	PP_4120	NA	GO:0005506; GO:0008137; GO:0009060; GO:0015990; GO:0045272; GO:0048038; GO:0051539	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01356}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_01356}; Cytoplasmic side {ECO:0000255|HAMAP-Rule:MF_01356}.
Q88FH7	reviewed	NUOA_PSEPK	NADH-quinone oxidoreductase subunit A (EC 7.1.1.-) (NADH dehydrogenase I subunit A) (NDH-1 subunit A) (NUO1)	nuoA PP_4119	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	137	PP_4119	NA	GO:0008137; GO:0045272; GO:0048038	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01394}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_01394}.
Q88FJ0	unreviewed	Q88FJ0_PSEPK	Acyl-coenzyme A thioesterase THEM4 (EC 3.1.2.2) (Thioesterase superfamily member 4)	PP_4105	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	165	PP_4105	NA	GO:0005737; GO:0005886; GO:0006629; GO:0016790; GO:0042995	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004236}. Cell projection, ruffle membrane {ECO:0000256|ARBA:ARBA00004632}. Cytoplasm {ECO:0000256|ARBA:ARBA00004496}. Membrane {ECO:0000256|ARBA:ARBA00004170}; Peripheral membrane protein {ECO:0000256|ARBA:ARBA00004170}. Mitochondrion inner membrane {ECO:0000256|ARBA:ARBA00004637}; Peripheral membrane protein {ECO:0000256|ARBA:ARBA00004637}. Mitochondrion intermembrane space {ECO:0000256|ARBA:ARBA00004569}.
Q88FM9	unreviewed	Q88FM9_PSEPK	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase (GMPMT) (EC 2.4.99.16) ((1->4)-alpha-D-glucan:maltose-1-phosphate alpha-D-maltosyltransferase)	glgE PP_4060	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	661	PP_4060	NA	GO:0004553; GO:0016758; GO:0030979	NA
Q88FN1	reviewed	GLGB_PSEPK	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	glgB PP_4058	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	736	PP_4058	PATHWAY: Glycan biosynthesis; glycogen biosynthesis. {ECO:0000255|HAMAP-Rule:MF_00685}.	GO:0003844; GO:0004553; GO:0005829; GO:0005978; GO:0005982; GO:0043169; GO:0102752	NA
Q88FN9	reviewed	GLGA_PSEPK	Glycogen synthase (EC 2.4.1.21) (Starch [bacterial glycogen] synthase)	glgA PP_4050	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	519	PP_4050	PATHWAY: Glycan biosynthesis; glycogen biosynthesis. {ECO:0000255|HAMAP-Rule:MF_00484}.	GO:0004373; GO:0005978; GO:0009011; GO:0033201	NA
Q88FP7	unreviewed	Q88FP7_PSEPK	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	zwfB zwf PP_4042	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	501	PP_4042	PATHWAY: Carbohydrate degradation; pentose phosphate pathway; D-ribulose 5-phosphate from D-glucose 6-phosphate (oxidative stage): step 1/3. {ECO:0000256|ARBA:ARBA00004937, ECO:0000256|HAMAP-Rule:MF_00966}.	GO:0004345; GO:0005829; GO:0006006; GO:0009051; GO:0050661	NA
Q88FQ4	reviewed	RNZ_PSEPK	Ribonuclease Z (RNase Z) (EC 3.1.26.11) (tRNA 3 endonuclease) (tRNase Z)	rnz PP_4033	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	319	PP_4033	NA	GO:0008270; GO:0042781	NA
Q88FR7	unreviewed	Q88FR7_PSEPK	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)	purB PP_4016	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	456	PP_4016	PATHWAY: Purine metabolism; AMP biosynthesis via de novo pathway; AMP from IMP: step 2/2. {ECO:0000256|ARBA:ARBA00004734, ECO:0000256|RuleBase:RU361172}.; PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide from 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate: step 2/2. {ECO:0000256|ARBA:ARBA00004706, ECO:0000256|RuleBase:RU361172}.	GO:0004018; GO:0005829; GO:0006189; GO:0044208; GO:0070626	NA
Q88FR9	reviewed	MNMA_PSEPK	tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.13)	mnmA trmU PP_4014	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	374	PP_4014	NA	GO:0000049; GO:0002143; GO:0005524; GO:0005737; GO:0016783	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00144}.
Q88FS2	unreviewed	Q88FS2_PSEPK	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	icd PP_4011	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	418	PP_4011	NA	GO:0000287; GO:0004450; GO:0006097; GO:0006099; GO:0051287	NA
Q88FS7	reviewed	LFTR_PSEPK	Leucyl/phenylalanyl-tRNA--protein transferase (EC 2.3.2.6) (L/F-transferase) (Leucyltransferase) (Phenyalanyltransferase)	aat PP_4005	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	226	PP_4005	NA	GO:0005737; GO:0008914; GO:0030163	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00688}.
Q88FS8	reviewed	FTSK_PSEPK	DNA translocase FtsK	ftsK PP_4004	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	834	PP_4004	NA	GO:0003677; GO:0005524; GO:0005886; GO:0007059; GO:0051301	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Note=Located at the septum. {ECO:0000250}.
Q88FT2	reviewed	SYS_PSEPK	Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	serS PP_4000	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	426	PP_4000	PATHWAY: Aminoacyl-tRNA biosynthesis; selenocysteinyl-tRNA(Sec) biosynthesis; L-seryl-tRNA(Sec) from L-serine and tRNA(Sec): step 1/1. {ECO:0000255|HAMAP-Rule:MF_00176}.	GO:0004828; GO:0005524; GO:0005737; GO:0006434; GO:0016260	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00176}.
