Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (ordered locus)	Pathway	Gene Ontology IDs	Subcellular location [CC]
A0A140ND72	unreviewed	A0A140ND72_ECOBD	ATP synthase subunit alpha (EC 7.1.2.2) (ATP synthase F1 sector subunit alpha) (F-ATPase subunit alpha)	atpA ECBD_4298	Escherichia coli (strain B / BL21-DE3)	513	ECBD_4298	NA	GO:0005524; GO:0005886; GO:0016787; GO:0043531; GO:0045261; GO:0046933; GO:0046961	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_01346}; Peripheral membrane protein {ECO:0000256|HAMAP-Rule:MF_01346}.
A0A140ND80	unreviewed	A0A140ND80_ECOBD	Glutathione-regulated potassium-efflux system ancillary protein KefF (Quinone oxidoreductase KefF) (EC 1.6.5.2)	kefF ECBD_3569	Escherichia coli (strain B / BL21-DE3)	176	ECBD_3569	NA	GO:0005886; GO:0006813; GO:0008753; GO:0009055; GO:0010181; GO:0050136; GO:1901381	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_01414}; Peripheral membrane protein {ECO:0000256|HAMAP-Rule:MF_01414}; Cytoplasmic side {ECO:0000256|HAMAP-Rule:MF_01414}.
A0A140ND86	reviewed	DINJ_ECOBD	Antitoxin DinJ	dinJ ECBD_3396	Escherichia coli (strain B / BL21-DE3)	86	ECBD_3396	NA	GO:0000987; GO:0006351; GO:0006355; GO:0015643; GO:0044010	NA
A0A140ND88	unreviewed	A0A140ND88_ECOBD	3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS)	aroA ECBD_2687	Escherichia coli (strain B / BL21-DE3)	427	ECBD_2687	PATHWAY: Metabolic intermediate biosynthesis; chorismate biosynthesis; chorismate from D-erythrose 4-phosphate and phosphoenolpyruvate: step 6/7. {ECO:0000256|ARBA:ARBA00004811, ECO:0000256|HAMAP-Rule:MF_00210}.	GO:0003855; GO:0003866; GO:0004764; GO:0004765; GO:0005737; GO:0008652; GO:0009073; GO:0009423	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00210}.
A0A140ND98	unreviewed	A0A140ND98_ECOBD	Isoleucine--tRNA ligase (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)	ileS ECBD_3590	Escherichia coli (strain B / BL21-DE3)	938	ECBD_3590	NA	GO:0000049; GO:0002161; GO:0004822; GO:0005524; GO:0005829; GO:0006428; GO:0008270	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_02002}.
A0A140NDA1	unreviewed	A0A140NDA1_ECOBD	Peptidase T (EC 3.4.11.4) (Aminotripeptidase) (Tripeptidase) (Tripeptide aminopeptidase)	pepT ECBD_2472	Escherichia coli (strain B / BL21-DE3)	408	ECBD_2472	NA	GO:0005829; GO:0006508; GO:0008237; GO:0008270; GO:0043171; GO:0045148	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00550}.
A0A140NDA2	unreviewed	A0A140NDA2_ECOBD	Phosphomethylpyrimidine synthase (EC 4.1.99.17) (Hydroxymethylpyrimidine phosphate synthase) (HMP-P synthase) (HMP-phosphate synthase) (HMPP synthase) (Thiamine biosynthesis protein ThiC)	thiC ECBD_4038	Escherichia coli (strain B / BL21-DE3)	631	ECBD_4038	PATHWAY: Cofactor biosynthesis; thiamine diphosphate biosynthesis. {ECO:0000256|HAMAP-Rule:MF_00089}.	GO:0005829; GO:0008270; GO:0009228; GO:0009229; GO:0016830; GO:0051539	NA
A0A140NDC8	unreviewed	A0A140NDC8_ECOBD	Ribonuclease HII (RNase HII) (EC 3.1.26.4)	rnhB ECBD_3436	Escherichia coli (strain B / BL21-DE3)	198	ECBD_3436	NA	GO:0003723; GO:0004523; GO:0005737; GO:0006298; GO:0030145; GO:0032299; GO:0043137	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00052}.
A0A140NDD6	unreviewed	A0A140NDD6_ECOBD	1-deoxy-D-xylulose 5-phosphate reductoisomerase (DXP reductoisomerase) (EC 1.1.1.267) (1-deoxyxylulose-5-phosphate reductoisomerase) (2-C-methyl-D-erythritol 4-phosphate synthase)	dxr ECBD_3446	Escherichia coli (strain B / BL21-DE3)	398	ECBD_3446	PATHWAY: Isoprenoid biosynthesis; isopentenyl diphosphate biosynthesis via DXP pathway; isopentenyl diphosphate from 1-deoxy-D-xylulose 5-phosphate: step 1/6. {ECO:0000256|ARBA:ARBA00005094, ECO:0000256|HAMAP-Rule:MF_00183}.	GO:0016853; GO:0030145; GO:0030604; GO:0051484; GO:0070402	NA
A0A140NDE3	unreviewed	A0A140NDE3_ECOBD	Outer membrane protein A (Outer membrane porin A)	ompA ECBD_2638	Escherichia coli (strain B / BL21-DE3)	346	ECBD_2638	NA	GO:0009279; GO:0015288; GO:0034220; GO:0046930	SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000256|ARBA:ARBA00004571, ECO:0000256|HAMAP-Rule:MF_00842}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004571, ECO:0000256|HAMAP-Rule:MF_00842}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140NDF0	unreviewed	A0A140NDF0_ECOBD	D-alanine--D-alanine ligase (EC 6.3.2.4) (D-Ala-D-Ala ligase) (D-alanylalanine synthetase)	ddl ECBD_3283	Escherichia coli (strain B / BL21-DE3)	364	ECBD_3283	PATHWAY: Cell wall biogenesis; peptidoglycan biosynthesis. {ECO:0000256|ARBA:ARBA00004752, ECO:0000256|HAMAP-Rule:MF_00047}.	GO:0005524; GO:0005829; GO:0008360; GO:0008716; GO:0009252; GO:0046872; GO:0071555	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00047}.
A0A140NDG8	unreviewed	A0A140NDG8_ECOBD	Primosomal protein N' (EC 3.6.4.-) (ATP-dependent helicase PriA)	priA ECBD_4089	Escherichia coli (strain B / BL21-DE3)	732	ECBD_4089	NA	GO:0003677; GO:0005524; GO:0006268; GO:0006269; GO:0006270; GO:0006302; GO:0006310; GO:0008270; GO:0016787; GO:0043138; GO:1990077	NA
A0A140NDH1	unreviewed	A0A140NDH1_ECOBD	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL ECBD_3464	Escherichia coli (strain B / BL21-DE3)	426	ECBD_3464	PATHWAY: Porphyrin-containing compound metabolism; protoporphyrin-IX biosynthesis; 5-aminolevulinate from L-glutamyl-tRNA(Glu): step 2/2. {ECO:0000256|ARBA:ARBA00004819, ECO:0000256|HAMAP-Rule:MF_00375}.	GO:0005737; GO:0006782; GO:0008483; GO:0030170; GO:0042286	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00375}.
A0A140NDI2	unreviewed	A0A140NDI2_ECOBD	Beta-galactosidase (Beta-gal) (EC 3.2.1.23) (Lactase)	lacZ ECBD_3313	Escherichia coli (strain B / BL21-DE3)	1024	ECBD_3313	NA	GO:0000287; GO:0004565; GO:0005990; GO:0009341; GO:0030246	NA
A0A140NDI4	unreviewed	A0A140NDI4_ECOBD	Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase) (PSAT)	serC ECBD_2688	Escherichia coli (strain B / BL21-DE3)	362	ECBD_2688	PATHWAY: Amino-acid biosynthesis; L-serine biosynthesis; L-serine from 3-phospho-D-glycerate: step 2/3. {ECO:0000256|ARBA:ARBA00005099, ECO:0000256|HAMAP-Rule:MF_00160, ECO:0000256|RuleBase:RU004505}.; PATHWAY: Cofactor biosynthesis; pyridoxine 5'-phosphate biosynthesis; pyridoxine 5'-phosphate from D-erythrose 4-phosphate: step 3/5. {ECO:0000256|HAMAP-Rule:MF_00160}.	GO:0004648; GO:0005737; GO:0006564; GO:0008615; GO:0030170	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00160}.
A0A140NDI9	unreviewed	A0A140NDI9_ECOBD	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11) (Ketopantoate hydroxymethyltransferase) (KPHMT)	panB ECBD_3485	Escherichia coli (strain B / BL21-DE3)	264	ECBD_3485	PATHWAY: Cofactor biosynthesis; (R)-pantothenate biosynthesis; (R)-pantoate from 3-methyl-2-oxobutanoate: step 1/2. {ECO:0000256|HAMAP-Rule:MF_00156}.	GO:0000287; GO:0003864; GO:0005737; GO:0008168; GO:0015940; GO:0032259	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00156}.
A0A140NDJ0	unreviewed	A0A140NDJ0_ECOBD	Cation-efflux pump FieF	fieF ECBD_4109	Escherichia coli (strain B / BL21-DE3)	300	ECBD_4109	NA	GO:0005381; GO:0005385; GO:0005886; GO:0015086; GO:0015297; GO:0046872	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_01425}; Multi-pass membrane protein {ECO:0000256|HAMAP-Rule:MF_01425}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140NDJ4	unreviewed	A0A140NDJ4_ECOBD	Ribosomal protein uS12 methylthiotransferase RimO (uS12 MTTase) (uS12 methylthiotransferase) (EC 2.8.4.4) (Ribosomal protein uS12 (aspartate-C(3))-methylthiotransferase) (Ribosome maturation factor RimO)	rimO ECBD_2788	Escherichia coli (strain B / BL21-DE3)	441	ECBD_2788	NA	GO:0005829; GO:0006400; GO:0035599; GO:0046872; GO:0051539; GO:0103039	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_01865}.
A0A140NDM0	unreviewed	A0A140NDM0_ECOBD	Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase)	coaE ECBD_3515	Escherichia coli (strain B / BL21-DE3)	206	ECBD_3515	PATHWAY: Cofactor biosynthesis; coenzyme A biosynthesis; CoA from (R)-pantothenate: step 5/5. {ECO:0000256|HAMAP-Rule:MF_00376}.	GO:0004140; GO:0005524; GO:0005737; GO:0015937; GO:0016310	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00376}.
A0A140NDM3	unreviewed	A0A140NDM3_ECOBD	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227) (Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase)	murG ECBD_3527	Escherichia coli (strain B / BL21-DE3)	355	ECBD_3527	PATHWAY: Cell wall biogenesis; peptidoglycan biosynthesis. {ECO:0000256|HAMAP-Rule:MF_00033}.	GO:0005886; GO:0005975; GO:0007049; GO:0008360; GO:0009252; GO:0030259; GO:0050511; GO:0051301; GO:0051991; GO:0071555	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_00033}; Peripheral membrane protein {ECO:0000256|HAMAP-Rule:MF_00033}; Cytoplasmic side {ECO:0000256|HAMAP-Rule:MF_00033}.
A0A140NDN0	unreviewed	A0A140NDN0_ECOBD	D-alanine--D-alanine ligase (EC 6.3.2.4) (D-Ala-D-Ala ligase) (D-alanylalanine synthetase)	ddl ECBD_3525	Escherichia coli (strain B / BL21-DE3)	306	ECBD_3525	PATHWAY: Cell wall biogenesis; peptidoglycan biosynthesis. {ECO:0000256|ARBA:ARBA00004752, ECO:0000256|HAMAP-Rule:MF_00047}.	GO:0005524; GO:0005829; GO:0008360; GO:0008716; GO:0009252; GO:0046872; GO:0071555	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00047}.
A0A140NDN9	unreviewed	A0A140NDN9_ECOBD	DNA protection during starvation protein (EC 1.16.-.-)	dps ECBD_2811	Escherichia coli (strain B / BL21-DE3)	167	ECBD_2811	NA	GO:0003677; GO:0005737; GO:0006879; GO:0008199; GO:0009295; GO:0016722; GO:0030261	SUBCELLULAR LOCATION: Cytoplasm, nucleoid {ECO:0000256|HAMAP-Rule:MF_01441}.
A0A140NDP4	unreviewed	A0A140NDP4_ECOBD	hydrogenase (acceptor) (EC 1.12.99.6) (NiFe hydrogenase)	ECBD_2623	Escherichia coli (strain B / BL21-DE3)	372	ECBD_2623	NA	GO:0008901; GO:0009055; GO:0009061; GO:0009375; GO:0016020; GO:0033748; GO:0044569; GO:0046872; GO:0051538; GO:0051539	NA
A0A140NDP9	unreviewed	A0A140NDP9_ECOBD	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62) (7,8-diamino-pelargonic acid aminotransferase) (DAPA AT) (DAPA aminotransferase) (7,8-diaminononanoate synthase) (DANS) (Diaminopelargonic acid synthase)	bioA ECBD_2849	Escherichia coli (strain B / BL21-DE3)	429	ECBD_2849	PATHWAY: Cofactor biosynthesis; biotin biosynthesis; 7,8-diaminononanoate from 8-amino-7-oxononanoate (SAM route): step 1/1. {ECO:0000256|HAMAP-Rule:MF_00834}.	GO:0004015; GO:0004141; GO:0005737; GO:0009102; GO:0030170	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00834}.
A0A140NDQ6	unreviewed	A0A140NDQ6_ECOBD	3-ketoacyl-CoA thiolase (EC 2.3.1.16) (Acetyl-CoA acyltransferase) (Beta-ketothiolase) (Fatty acid oxidation complex subunit beta)	fadA ECBD_4180	Escherichia coli (strain B / BL21-DE3)	387	ECBD_4180	PATHWAY: Lipid metabolism; fatty acid beta-oxidation. {ECO:0000256|HAMAP-Rule:MF_01620}.	GO:0003988; GO:0005737; GO:0006635; GO:0010124	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_01620}.
A0A140NDR7	unreviewed	A0A140NDR7_ECOBD	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase (EC 6.3.2.45) (Murein peptide ligase) (UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase)	mpl ECBD_3801	Escherichia coli (strain B / BL21-DE3)	457	ECBD_3801	PATHWAY: Cell wall biogenesis; peptidoglycan recycling. {ECO:0000256|HAMAP-Rule:MF_02020}.	GO:0005524; GO:0007049; GO:0008360; GO:0009252; GO:0009254; GO:0051301; GO:0071555; GO:0106418	NA
A0A140NDR8	unreviewed	A0A140NDR8_ECOBD	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE (EC 2.1.1.163) (EC 2.1.1.201) (2-methoxy-6-polyprenyl-1,4-benzoquinol methylase) (Demethylmenaquinone methyltransferase)	ubiE ECBD_4190	Escherichia coli (strain B / BL21-DE3)	251	ECBD_4190	PATHWAY: Cofactor biosynthesis; ubiquinone biosynthesis. {ECO:0000256|HAMAP-Rule:MF_01813}.; PATHWAY: Quinol/quinone metabolism; menaquinone biosynthesis; menaquinol from 1,4-dihydroxy-2-naphthoate: step 2/2. {ECO:0000256|HAMAP-Rule:MF_01813}.	GO:0008425; GO:0009060; GO:0009234; GO:0032259; GO:0043770; GO:0102027; GO:0102094; GO:0102955	NA
A0A140NDW9	unreviewed	A0A140NDW9_ECOBD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117) (Tetrahydrodipicolinate N-succinyltransferase) (THDP succinyltransferase) (THP succinyltransferase) (Tetrahydropicolinate succinylase)	dapD ECBD_3453	Escherichia coli (strain B / BL21-DE3)	274	ECBD_3453	PATHWAY: Amino-acid biosynthesis; L-lysine biosynthesis via DAP pathway; LL-2,6-diaminopimelate from (S)-tetrahydrodipicolinate (succinylase route): step 1/3. {ECO:0000256|HAMAP-Rule:MF_00811}.	GO:0005737; GO:0008666; GO:0009089; GO:0016779; GO:0019877	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00811}.
A0A140NDY6	unreviewed	A0A140NDY6_ECOBD	H(+)/Cl(-) exchange transporter ClcA	clcA eriC ECBD_3463	Escherichia coli (strain B / BL21-DE3)	473	ECBD_3463	NA	GO:0005247; GO:0005886; GO:0015297	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_01128}; Multi-pass membrane protein {ECO:0000256|HAMAP-Rule:MF_01128}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140NDY8	unreviewed	A0A140NDY8_ECOBD	Phosphatidylserine decarboxylase proenzyme (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase alpha chain; Phosphatidylserine decarboxylase beta chain]	psd ECBD_3871	Escherichia coli (strain B / BL21-DE3)	322	ECBD_3871	PATHWAY: Lipid metabolism. {ECO:0000256|ARBA:ARBA00005189}.; PATHWAY: Phospholipid metabolism; phosphatidylethanolamine biosynthesis; phosphatidylethanolamine from CDP-diacylglycerol: step 2/2. {ECO:0000256|HAMAP-Rule:MF_00662}.	GO:0004609; GO:0005886; GO:0006646	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|HAMAP-Rule:MF_00662}; Peripheral membrane protein {ECO:0000256|HAMAP-Rule:MF_00662}.
A0A140NDZ1	unreviewed	A0A140NDZ1_ECOBD	Pyruvate dehydrogenase [ubiquinone] (EC 1.2.5.1) (Pyruvate oxidase) (POX) (Pyruvate:ubiquinone-8 oxidoreductase)	poxB ECBD_2723	Escherichia coli (strain B / BL21-DE3)	572	ECBD_2723	NA	GO:0000287; GO:0005886; GO:0008289; GO:0030976; GO:0042867; GO:0048039; GO:0050660; GO:0052737	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_00850}; Peripheral membrane protein {ECO:0000256|HAMAP-Rule:MF_00850}; Cytoplasmic side {ECO:0000256|HAMAP-Rule:MF_00850}.
A0A140NDZ2	unreviewed	A0A140NDZ2_ECOBD	Thymidine phosphorylase (EC 2.4.2.4) (TdRPase)	deoA ECBD_3638	Escherichia coli (strain B / BL21-DE3)	440	ECBD_3638	PATHWAY: Pyrimidine metabolism; dTMP biosynthesis via salvage pathway; dTMP from thymine: step 1/2. {ECO:0000256|HAMAP-Rule:MF_01628}.	GO:0004645; GO:0005829; GO:0006196; GO:0006206; GO:0009032; GO:0016154; GO:0046104	NA
A0A140NE14	unreviewed	A0A140NE14_ECOBD	Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)	lysS ECBD_3901	Escherichia coli (strain B / BL21-DE3)	505	ECBD_3901	NA	GO:0000049; GO:0000287; GO:0003877; GO:0004824; GO:0005524; GO:0005615; GO:0005829; GO:0006430; GO:0015966; GO:0017101; GO:0043032	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00252}.
A0A140NE15	unreviewed	A0A140NE15_ECOBD	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase (EC 4.1.2.52) (2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase) (HHED aldolase) (4-hydroxy-2-ketoheptane-1,7-dioate aldolase) (HKHD aldolase)	hpcH hpaI ECBD_3671	Escherichia coli (strain B / BL21-DE3)	262	ECBD_3671	PATHWAY: Aromatic compound metabolism; 4-hydroxyphenylacetate degradation; pyruvate and succinate semialdehyde from 4-hydroxyphenylacetate: step 7/7. {ECO:0000256|HAMAP-Rule:MF_01292}.	GO:0005737; GO:0010124; GO:0018802; GO:0043863; GO:0046872	NA
A0A140NE18	unreviewed	A0A140NE18_ECOBD	Hypoxanthine phosphoribosyltransferase (EC 2.4.2.8)	ECBD_3494	Escherichia coli (strain B / BL21-DE3)	182	ECBD_3494	PATHWAY: Purine metabolism; IMP biosynthesis via salvage pathway; IMP from hypoxanthine: step 1/1. {ECO:0000256|ARBA:ARBA00004669, ECO:0000256|RuleBase:RU364099}.	GO:0000166; GO:0000287; GO:0004422; GO:0005829; GO:0006166; GO:0006178; GO:0032263; GO:0032264; GO:0046100; GO:0052657	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496, ECO:0000256|RuleBase:RU364099}.
A0A140NE25	unreviewed	A0A140NE25_ECOBD	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase)	glmS ECBD_4303	Escherichia coli (strain B / BL21-DE3)	609	ECBD_4303	NA	GO:0004360; GO:0005829; GO:0005975; GO:0006002; GO:0006047; GO:0006487; GO:0006541; GO:0097367	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00164}.
A0A140NE35	unreviewed	A0A140NE35_ECOBD	GMP reductase (EC 1.7.1.7) (Guanosine 5'-monophosphate oxidoreductase) (Guanosine monophosphate reductase)	guaC ECBD_3514	Escherichia coli (strain B / BL21-DE3)	347	ECBD_3514	NA	GO:0003920; GO:0005829; GO:0006163; GO:0046872; GO:1902560	NA
A0A140NE43	unreviewed	A0A140NE43_ECOBD	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase (EC 2.8.4.3) ((Dimethylallyl)adenosine tRNA methylthiotransferase MiaB) (tRNA-i(6)A37 methylthiotransferase)	miaB ECBD_2990	Escherichia coli (strain B / BL21-DE3)	474	ECBD_2990	NA	GO:0005737; GO:0035596; GO:0035600; GO:0046872; GO:0051539	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_01864}.
A0A140NE46	unreviewed	A0A140NE46_ECOBD	serine-type D-Ala-D-Ala carboxypeptidase (EC 3.4.16.4)	ECBD_2784	Escherichia coli (strain B / BL21-DE3)	400	ECBD_2784	PATHWAY: Cell wall biogenesis; peptidoglycan biosynthesis. {ECO:0000256|ARBA:ARBA00004752}.	GO:0006508; GO:0008360; GO:0009002; GO:0009252; GO:0071555	NA
A0A140NE48	unreviewed	A0A140NE48_ECOBD	Isoaspartyl dipeptidase (EC 3.4.19.-)	ECBD_3703	Escherichia coli (strain B / BL21-DE3)	390	ECBD_3703	NA	GO:0005737; GO:0006508; GO:0008237; GO:0008798; GO:0016810; GO:0046872	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|PIRNR:PIRNR001238}.
A0A140NE69	unreviewed	A0A140NE69_ECOBD	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	leuC ECBD_3544	Escherichia coli (strain B / BL21-DE3)	466	ECBD_3544	PATHWAY: Amino-acid biosynthesis; L-leucine biosynthesis; L-leucine from 3-methyl-2-oxobutanoate: step 2/4. {ECO:0000256|ARBA:ARBA00004729, ECO:0000256|HAMAP-Rule:MF_01026}.	GO:0003861; GO:0008652; GO:0009098; GO:0046872; GO:0051539	NA
A0A140NE77	unreviewed	A0A140NE77_ECOBD	Cytochrome c-552 (EC 1.7.2.2) (Ammonia-forming cytochrome c nitrite reductase) (Cytochrome c nitrite reductase)	nrfA ECBD_3962	Escherichia coli (strain B / BL21-DE3)	478	ECBD_3962	PATHWAY: Nitrogen metabolism; nitrate reduction (assimilation). {ECO:0000256|HAMAP-Rule:MF_01182}.	GO:0005506; GO:0005509; GO:0019645; GO:0020037; GO:0030288; GO:0042128; GO:0042279	SUBCELLULAR LOCATION: Periplasm {ECO:0000256|HAMAP-Rule:MF_01182}.
A0A140NE88	unreviewed	A0A140NE88_ECOBD	Ribosomal RNA small subunit methyltransferase A (EC 2.1.1.182) (16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase) (16S rRNA dimethyladenosine transferase) (16S rRNA dimethylase) (S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase)	rsmA ksgA ECBD_3564	Escherichia coli (strain B / BL21-DE3)	273	ECBD_3564	NA	GO:0003723; GO:0005829; GO:0052908	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00607}.
A0A140NEA3	unreviewed	A0A140NEA3_ECOBD	4-hydroxybenzoate octaprenyltransferase (EC 2.5.1.39) (4-HB polyprenyltransferase)	ubiA ECBD_3993	Escherichia coli (strain B / BL21-DE3)	290	ECBD_3993	PATHWAY: Cofactor biosynthesis; ubiquinone biosynthesis. {ECO:0000256|HAMAP-Rule:MF_01635}.	GO:0002083; GO:0005886; GO:0006744; GO:0008412; GO:0047293	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|HAMAP-Rule:MF_01635}; Multi-pass membrane protein {ECO:0000256|HAMAP-Rule:MF_01635}.
A0A140NEB2	unreviewed	A0A140NEB2_ECOBD	4-hydroxy-tetrahydrodipicolinate reductase (HTPA reductase) (EC 1.17.1.8)	dapB ECBD_3585	Escherichia coli (strain B / BL21-DE3)	273	ECBD_3585	PATHWAY: Amino-acid biosynthesis; L-lysine biosynthesis via DAP pathway; (S)-tetrahydrodipicolinate from L-aspartate: step 4/4. {ECO:0000256|ARBA:ARBA00037922, ECO:0000256|HAMAP-Rule:MF_00102}.	GO:0005829; GO:0008839; GO:0009089; GO:0016726; GO:0019877; GO:0050661; GO:0051287	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00102}.
A0A140NEB5	unreviewed	A0A140NEB5_ECOBD	ATP-dependent dethiobiotin synthetase BioD (EC 6.3.3.3) (DTB synthetase) (DTBS) (Dethiobiotin synthase)	bioD ECBD_2845	Escherichia coli (strain B / BL21-DE3)	225	ECBD_2845	PATHWAY: Cofactor biosynthesis; biotin biosynthesis; biotin from 7,8-diaminononanoate: step 1/2. {ECO:0000256|HAMAP-Rule:MF_00336}.	GO:0000287; GO:0004141; GO:0005524; GO:0005829; GO:0009102	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00336}.
A0A140NEC0	unreviewed	A0A140NEC0_ECOBD	Aspartokinase (EC 2.7.2.4)	ECBD_4013	Escherichia coli (strain B / BL21-DE3)	449	ECBD_4013	PATHWAY: Amino-acid biosynthesis; L-lysine biosynthesis via DAP pathway; (S)-tetrahydrodipicolinate from L-aspartate: step 1/4. {ECO:0000256|ARBA:ARBA00004766, ECO:0000256|RuleBase:RU004249}.; PATHWAY: Amino-acid biosynthesis; L-methionine biosynthesis via de novo pathway; L-homoserine from L-aspartate: step 1/3. {ECO:0000256|RuleBase:RU004249}.; PATHWAY: Amino-acid biosynthesis; L-threonine biosynthesis; L-threonine from L-aspartate: step 1/5. {ECO:0000256|RuleBase:RU004249}.	GO:0004072; GO:0005524; GO:0005829; GO:0009088; GO:0009089; GO:0009090; GO:0016310	NA
A0A140NEC9	unreviewed	A0A140NEC9_ECOBD	Homoserine O-succinyltransferase (HST) (EC 2.3.1.46) (Homoserine transsuccinylase) (HTS)	metAS ECBD_4024	Escherichia coli (strain B / BL21-DE3)	309	ECBD_4024	PATHWAY: Amino-acid biosynthesis; L-methionine biosynthesis via de novo pathway; O-succinyl-L-homoserine from L-homoserine: step 1/1. {ECO:0000256|HAMAP-Rule:MF_00295}.	GO:0004414; GO:0005737; GO:0008899; GO:0019281	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_00295}.
