uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	length	locus_tag	pathway	go_ids	go_bp	localization
Q97SC7	reviewed	DPO4_STRPN	DNA polymerase IV (Pol IV) (EC 2.7.7.7)	dinB SP_0458	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000904591.1; NZ_CP089948.1.;	353	SP_0458	NA	GO:0000287; GO:0003684; GO:0003887; GO:0005829; GO:0006261; GO:0009432; GO:0042276	DNA-templated DNA replication [GO:0006261]; error-prone translesion synthesis [GO:0042276]; SOS response [GO:0009432]	cytoplasm
Q97SE6	reviewed	GATA_STRPN	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)	gatA SP_0437	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000143747.1; NZ_CP089948.1.;	488	SP_0437	NA	GO:0005524; GO:0006412; GO:0030956; GO:0050567	translation [GO:0006412]	unknown
Q97SG0	reviewed	SYS_STRPN	Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	serS SP_0411	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000884253.1; NZ_CP089948.1.;	424	SP_0411	PATHWAY: Aminoacyl-tRNA biosynthesis; selenocysteinyl-tRNA(Sec) biosynthesis; L-seryl-tRNA(Sec) from L-serine and tRNA(Sec): step 1/1. {ECO:0000255|HAMAP-Rule:MF_00176}.	GO:0004828; GO:0005524; GO:0005737; GO:0006434; GO:0016260; GO:0016740	selenocysteine biosynthetic process [GO:0016260]; seryl-tRNA aminoacylation [GO:0006434]	cytoplasm
Q97SG5	reviewed	MUTS2_STRPN	Endonuclease MutS2 (EC 3.1.-.-)	mutS2 SP_0406	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001035005.1; NZ_CP089948.1.;	778	SP_0406	NA	GO:0004519; GO:0005524; GO:0006298; GO:0016887; GO:0030983; GO:0045910	mismatch repair [GO:0006298]; negative regulation of DNA recombination [GO:0045910]	unknown
Q97SG9	reviewed	TIG_STRPN	Trigger factor (TF) (EC 5.2.1.8) (PPIase)	tig SP_0400	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000116479.1; NZ_CP089948.1.;	427	SP_0400	NA	GO:0003755; GO:0005737; GO:0007049; GO:0015031; GO:0043022; GO:0043335; GO:0044183; GO:0051083; GO:0051301; GO:0061077	'de novo' cotranslational protein folding [GO:0051083]; cell cycle [GO:0007049]; cell division [GO:0051301]; chaperone-mediated protein folding [GO:0061077]; protein transport [GO:0015031]; protein unfolding [GO:0043335]	cytoplasm
Q97SH4	reviewed	PTMCB_STRPN	PTS system mannitol-specific EIICB component (EIICB-Mtl) (EII-Mtl) [Includes: Mannitol permease IIC component (PTS system mannitol-specific EIIC component); Mannitol-specific phosphotransferase enzyme IIB component (EC 2.7.1.197) (PTS system mannitol-specific EIIB component)]	mtlA SP_0394	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000391672.1; NZ_CP089948.1.;	589	SP_0394	NA	GO:0005886; GO:0009401; GO:0016301; GO:0016310; GO:0022872	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]; phosphorylation [GO:0016310]	inner membrane
Q97SH8	reviewed	IDI2_STRPN	Isopentenyl-diphosphate delta-isomerase (IPP isomerase) (EC 5.3.3.2) (Isopentenyl diphosphate:dimethylallyl diphosphate isomerase) (Isopentenyl pyrophosphate isomerase) (Type 2 isopentenyl diphosphate isomerase) (IDI-2)	fni SP_0384	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000210618.1; NZ_CP089948.1.;	336	SP_0384	NA	GO:0000287; GO:0004452; GO:0005737; GO:0008299; GO:0010181; GO:0016491; GO:0070402	isoprenoid biosynthetic process [GO:0008299]	cytoplasm
Q97SR1	reviewed	SYP_STRPN	Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)	proS SP_0264	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000814067.1; NZ_CP089948.1.;	617	SP_0264	NA	GO:0002161; GO:0004827; GO:0005524; GO:0005829; GO:0006433; GO:0016740	prolyl-tRNA aminoacylation [GO:0006433]	cytoplasm
Q97SV4	reviewed	RL4_STRPN	Large ribosomal subunit protein uL4 (50S ribosomal protein L4)	rplD SP_0210	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000024543.1; NZ_CP089948.1.;	207	SP_0210	NA	GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:0046677; GO:1990904	response to antibiotic [GO:0046677]; translation [GO:0006412]	unknown
Q97T09	reviewed	METN_STRPN	Methionine import ATP-binding protein MetN (EC 7.4.2.11)	metN SP_0151	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000085659.1; NZ_CP089948.1.;	353	SP_0151	NA	GO:0005524; GO:0005886; GO:0016887; GO:0033232	NA	inner membrane
Q97T27	reviewed	TSAD_STRPN	tRNA N6-adenosine threonylcarbamoyltransferase (EC 2.3.1.234) (N6-L-threonylcarbamoyladenine synthase) (t(6)A synthase) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaD) (tRNA threonylcarbamoyladenosine biosynthesis protein TsaD)	tsaD gcp SP_0129	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000655045.1; NZ_CP089948.1.;	336	SP_0129	NA	GO:0002949; GO:0005506; GO:0005737; GO:0061711	tRNA threonylcarbamoyladenosine modification [GO:0002949]	cytoplasm
Q97T38	reviewed	MNMA_STRPN	tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.13)	mnmA trmU SP_0118	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001282969.1; NZ_CP089948.1.;	373	SP_0118	NA	GO:0000049; GO:0002143; GO:0005524; GO:0005737; GO:0016783	tRNA wobble position uridine thiolation [GO:0002143]	cytoplasm
Q97T98	reviewed	PUR2_STRPN	Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (GARS) (Glycinamide ribonucleotide synthetase) (Phosphoribosylglycinamide synthetase)	purD SP_0051	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000772229.1; NZ_CP089948.1.;	420	SP_0051	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; N(1)-(5-phospho-D-ribosyl)glycinamide from 5-phospho-alpha-D-ribose 1-diphosphate: step 2/2. {ECO:0000255|HAMAP-Rule:MF_00138}.	GO:0004637; GO:0005524; GO:0006189; GO:0009113; GO:0046872	'de novo' IMP biosynthetic process [GO:0006189]; purine nucleobase biosynthetic process [GO:0009113]	unknown
Q97T99	reviewed	PUR9_STRPN	Bifunctional purine biosynthesis protein PurH [Includes: Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3) (AICAR transformylase); IMP cyclohydrolase (EC 3.5.4.10) (ATIC) (IMP synthase) (Inosinicase)]	purH SP_0050	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000167081.1; NZ_CP089948.1.;	515	SP_0050	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide from 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide (10-formyl THF route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_00139}.; PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; IMP from 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00139}.	GO:0003937; GO:0004643; GO:0005829; GO:0006189	'de novo' IMP biosynthetic process [GO:0006189]	unknown
Q97TA2	reviewed	PUR5_STRPN	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase)	purM SP_0047	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001284589.1; NZ_CP089948.1.;	340	SP_0047	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-amino-1-(5-phospho-D-ribosyl)imidazole from N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide: step 2/2. {ECO:0000255|HAMAP-Rule:MF_00741}.	GO:0004637; GO:0004641; GO:0005524; GO:0005829; GO:0006189; GO:0046084	'de novo' IMP biosynthetic process [GO:0006189]; adenine biosynthetic process [GO:0046084]	cytoplasm
Q97TA6	reviewed	PLSX_STRPN	Phosphate acyltransferase (EC 2.3.1.274) (Acyl-ACP phosphotransacylase) (Acyl-[acyl-carrier-protein]--phosphate acyltransferase) (Phosphate-acyl-ACP acyltransferase)	plsX SP_0037	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000717458.1; NZ_CP089948.1.;	330	SP_0037	PATHWAY: Lipid metabolism; phospholipid metabolism. {ECO:0000255|HAMAP-Rule:MF_00019}.	GO:0005737; GO:0006633; GO:0008654; GO:0043811	fatty acid biosynthetic process [GO:0006633]; phospholipid biosynthetic process [GO:0008654]	cytoplasm
Q97TC4	reviewed	HGPRT_STRPN	Hypoxanthine-guanine phosphoribosyltransferase (HGPRT) (HGPRTase) (EC 2.4.2.8)	hpt SP_0012	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000892185.1; NZ_CP089948.1.;	180	SP_0012	PATHWAY: Purine metabolism; IMP biosynthesis via salvage pathway; IMP from hypoxanthine: step 1/1. {ECO:0000250|UniProtKB:P9WHQ9}.; PATHWAY: Purine metabolism; GMP biosynthesis via salvage pathway; GMP from guanine: step 1/1. {ECO:0000250|UniProtKB:P9WHQ9}.	GO:0000166; GO:0000287; GO:0004422; GO:0005829; GO:0006166; GO:0006178; GO:0032263; GO:0032264; GO:0046100; GO:0052657	GMP salvage [GO:0032263]; guanine salvage [GO:0006178]; hypoxanthine metabolic process [GO:0046100]; IMP salvage [GO:0032264]; purine ribonucleoside salvage [GO:0006166]	cytoplasm
Q9AHD2	reviewed	CPSD_STRPN	Tyrosine-protein kinase CpsD (EC 2.7.10.2)	cpsD wze SP_0349	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001142502.1; NZ_CP089948.1.;	227	SP_0349	PATHWAY: Capsule biogenesis; capsule polysaccharide biosynthesis.	GO:0004715; GO:0005524; GO:0005886; GO:0016310; GO:0045227	capsule polysaccharide biosynthetic process [GO:0045227]; phosphorylation [GO:0016310]	unknown
Q9FBB7	reviewed	ACCA_STRPN	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA SP_0427	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001017398.1; NZ_CP089948.1.;	255	SP_0427	PATHWAY: Lipid metabolism; malonyl-CoA biosynthesis; malonyl-CoA from acetyl-CoA: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00823}.	GO:0003989; GO:0005524; GO:0006633; GO:0009317; GO:0016743; GO:2001295	fatty acid biosynthetic process [GO:0006633]; malonyl-CoA biosynthetic process [GO:2001295]	cytoplasm
Q9X9S0	reviewed	PYRDA_STRPN	Probable dihydroorotate dehydrogenase A (fumarate) (DHOD A) (DHODase A) (DHOdehase A) (EC 1.3.98.1)	pyrDA SP_0764	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000255160.1; NZ_CP089948.1.;	311	SP_0764	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway.	GO:0005737; GO:0006207; GO:0044205; GO:1990663	'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]	cytoplasm
A0A0H2UMR5	unreviewed	A0A0H2UMR5_STRPN	Ribosome-binding ATPase YchF	ychF SP_0004	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001218714.1; NZ_CP089948.1.;	371	SP_0004	NA	GO:0005524; GO:0005525; GO:0005737; GO:0016887; GO:0043023	NA	unknown
A0A0H2UMR6	unreviewed	A0A0H2UMR6_STRPN	Transcription-repair-coupling factor (TRCF) (EC 3.6.4.-)	mfd SP_0006	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000258094.1; NZ_CP089948.1.;	1169	SP_0006	NA	GO:0000716; GO:0003678; GO:0003684; GO:0005524; GO:0005737; GO:0006355; GO:0016787	regulation of DNA-templated transcription [GO:0006355]; transcription-coupled nucleotide-excision repair, DNA damage recognition [GO:0000716]	cytoplasm
A0A0H2UMS4	unreviewed	A0A0H2UMS4_STRPN	dUTP diphosphatase (EC 3.6.1.23)	SP_0021	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000701992.1; NZ_CP089948.1.;	147	SP_0021	NA	GO:0000287; GO:0004170; GO:0006226; GO:0046081	dUMP biosynthetic process [GO:0006226]; dUTP catabolic process [GO:0046081]	unknown
A0A0H2UMT4	unreviewed	A0A0H2UMT4_STRPN	Acyl carrier protein (ACP)	acpP SP_0038	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000136447.1; NZ_CP089948.1.;	77	SP_0038	PATHWAY: Lipid metabolism; fatty acid biosynthesis. {ECO:0000256|HAMAP-Rule:MF_01217}.	GO:0000035; GO:0000036; GO:0005829; GO:0009245	lipid A biosynthetic process [GO:0009245]	cytoplasm
A0A0H2UMU6	unreviewed	A0A0H2UMU6_STRPN	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)	purB SP_0056	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000610745.1; NZ_CP089948.1.;	432	SP_0056	PATHWAY: Purine metabolism; AMP biosynthesis via de novo pathway; AMP from IMP: step 2/2. {ECO:0000256|ARBA:ARBA00004734, ECO:0000256|RuleBase:RU361172}.; PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide from 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate: step 2/2. {ECO:0000256|ARBA:ARBA00004706, ECO:0000256|RuleBase:RU361172}.	GO:0004018; GO:0005829; GO:0006189; GO:0044208; GO:0070626	'de novo' AMP biosynthetic process [GO:0044208]; 'de novo' IMP biosynthetic process [GO:0006189]	unknown
A0A0H2UMW9	unreviewed	A0A0H2UMW9_STRPN	histidine kinase (EC 2.7.13.3)	SP_0084	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000769768.1; NZ_CP089948.1.;	350	SP_0084	NA	GO:0000155; GO:0004721; GO:0005886; GO:0016036	cellular response to phosphate starvation [GO:0016036]	unknown
A0A0H2UMX2	unreviewed	A0A0H2UMX2_STRPN	N5-carboxyaminoimidazole ribonucleotide mutase (N5-CAIR mutase) (EC 5.4.99.18) (5-(carboxyamino)imidazole ribonucleotide mutase)	purE SP_0053	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000805601.1; NZ_CP089948.1.;	162	SP_0053	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate from 5-amino-1-(5-phospho-D-ribosyl)imidazole (N5-CAIR route): step 2/2. {ECO:0000256|HAMAP-Rule:MF_01929, ECO:0000256|PIRNR:PIRNR001338}.	GO:0006189; GO:0016829; GO:0034023	'de novo' IMP biosynthetic process [GO:0006189]	unknown
A0A0H2UMY6	unreviewed	A0A0H2UMY6_STRPN	beta-lactamase (EC 3.5.2.6)	SP_0010	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001224760.1; NZ_CP089948.1.;	422	SP_0010	NA	GO:0008800; GO:0030655; GO:0046677	beta-lactam antibiotic catabolic process [GO:0030655]; response to antibiotic [GO:0046677]	unknown
A0A0H2UMY7	unreviewed	A0A0H2UMY7_STRPN	L-serine deaminase	sdhB SP_0106	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000838912.1; NZ_CP089948.1.;	223	SP_0106	PATHWAY: Carbohydrate biosynthesis; gluconeogenesis. {ECO:0000256|ARBA:ARBA00004742, ECO:0000256|PIRNR:PIRNR036692}.	GO:0003941; GO:0006094; GO:0046872; GO:0051539	gluconeogenesis [GO:0006094]	unknown
A0A0H2UMZ4	unreviewed	A0A0H2UMZ4_STRPN	Uridine phosphorylase (EC 2.4.2.3)	SP_0075	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	234	SP_0075	NA	GO:0004731; GO:0004850; GO:0005829; GO:0006152; GO:0006218	purine nucleoside catabolic process [GO:0006152]; uridine catabolic process [GO:0006218]	unknown
A0A0H2UN02	unreviewed	A0A0H2UN02_STRPN	Aminotransferase (EC 2.6.1.-)	araT SP_0035	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000366370.1; NZ_CP089948.1.;	389	SP_0035	NA	GO:0008483; GO:0009058; GO:0030170	biosynthetic process [GO:0009058]	unknown
A0A0H2UN05	unreviewed	A0A0H2UN05_STRPN	Ribonuclease J (RNase J) (EC 3.1.-.-)	rnj SP_0121	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000331980.1; NZ_CP089948.1.;	559	SP_0121	NA	GO:0003723; GO:0004521; GO:0004534; GO:0005737; GO:0006364; GO:0008270	rRNA processing [GO:0006364]	cytoplasm
A0A0H2UN25	unreviewed	A0A0H2UN25_STRPN	Sugar isomerase domain protein AgaS	agaS SP_0065	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000903552.1; NZ_CP089948.1.;	388	SP_0065	NA	GO:0009401; GO:0016787; GO:0016853; GO:0097367; GO:1901135	carbohydrate derivative metabolic process [GO:1901135]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	unknown
A0A0H2UN42	unreviewed	A0A0H2UN42_STRPN	[Ribosomal protein bS18]-alanine N-acetyltransferase (EC 2.3.1.266)	SP_0128	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000569828.1; NZ_CP089948.1.;	145	SP_0128	NA	GO:0005737; GO:0008999	NA	cytoplasm
A0A0H2UN48	unreviewed	A0A0H2UN48_STRPN	Riboflavin synthase (EC 2.5.1.9)	ribE SP_0177	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000493842.1; NZ_CP089948.1.;	211	SP_0177	PATHWAY: Cofactor biosynthesis; riboflavin biosynthesis; riboflavin from 2-hydroxy-3-oxobutyl phosphate and 5-amino-6-(D-ribitylamino)uracil: step 2/2. {ECO:0000256|ARBA:ARBA00004887}.	GO:0004746; GO:0009231	riboflavin biosynthetic process [GO:0009231]	unknown
A0A0H2UN60	unreviewed	A0A0H2UN60_STRPN	L-serine dehydratase (EC 4.3.1.17)	sdhA SP_0105	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000500038.1; NZ_CP089948.1.;	290	SP_0105	PATHWAY: Carbohydrate biosynthesis; gluconeogenesis. {ECO:0000256|ARBA:ARBA00004742}.	GO:0003941; GO:0006094; GO:0046872; GO:0051539	gluconeogenesis [GO:0006094]	unknown
A0A0H2UN62	unreviewed	A0A0H2UN62_STRPN	tetrahydrofolate synthase (EC 6.3.2.17) (Tetrahydrofolylpolyglutamate synthase)	SP_0197	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000464332.1; NZ_CP089948.1.;	416	SP_0197	NA	GO:0004326; GO:0005524; GO:0005829; GO:0008841; GO:0009252; GO:0046872	peptidoglycan biosynthetic process [GO:0009252]	unknown
A0A0H2UN65	unreviewed	A0A0H2UN65_STRPN	Anaerobic ribonucleoside-triphosphate reductase-activating protein (EC 1.97.1.-)	nrdG SP_0205	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001064214.1; NZ_CP089948.1.;	196	SP_0205	NA	GO:0004748; GO:0043365; GO:0046872; GO:0051539	NA	unknown
A0A0H2UN67	unreviewed	A0A0H2UN67_STRPN	Anaerobic ribonucleoside-triphosphate reductase (EC 1.17.4.2)	nrdD SP_0202	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000560886.1; NZ_CP089948.1.;	735	SP_0202	NA	GO:0004748; GO:0005524; GO:0006260; GO:0008998; GO:0009265; GO:0031250	2'-deoxyribonucleotide biosynthetic process [GO:0009265]; DNA replication [GO:0006260]	unknown
A0A0H2UN71	unreviewed	A0A0H2UN71_STRPN	Phosphoglycerate mutase family protein (EC 5.4.2.-)	SP_0240	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000241535.1; NZ_CP089948.1.;	230	SP_0240	NA	GO:0004331; GO:0005829; GO:0016853; GO:0043456; GO:0045820	negative regulation of glycolytic process [GO:0045820]; regulation of pentose-phosphate shunt [GO:0043456]	unknown
A0A0H2UN74	unreviewed	A0A0H2UN74_STRPN	Bacteriocin-type signal sequence domain protein	SP_0124	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000974047.1; NZ_CP089948.1.;	50	SP_0124	NA	GO:0005186; GO:0016020; GO:0030420	establishment of competence for transformation [GO:0030420]	unknown
A0A0H2UN77	unreviewed	A0A0H2UN77_STRPN	Glycerol dehydrogenase (EC 1.1.1.6)	gldA SP_0253	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001217820.1; NZ_CP089948.1.;	362	SP_0253	PATHWAY: Polyol metabolism; glycerol fermentation; glycerone phosphate from glycerol (oxidative route): step 1/2. {ECO:0000256|ARBA:ARBA00037918}.	GO:0005829; GO:0006071; GO:0008888; GO:0046872	glycerol metabolic process [GO:0006071]	unknown
A0A0H2UN85	unreviewed	A0A0H2UN85_STRPN	Phosphatidate cytidylyltransferase (EC 2.7.7.41)	SP_0262	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000189859.1; NZ_CP089948.1.;	267	SP_0262	PATHWAY: Lipid metabolism. {ECO:0000256|ARBA:ARBA00005189}.; PATHWAY: Phospholipid metabolism; CDP-diacylglycerol biosynthesis; CDP-diacylglycerol from sn-glycerol 3-phosphate: step 3/3. {ECO:0000256|ARBA:ARBA00005119, ECO:0000256|RuleBase:RU003938}.	GO:0004605; GO:0005886; GO:0016024	CDP-diacylglycerol biosynthetic process [GO:0016024]	unknown
A0A0H2UN92	unreviewed	A0A0H2UN92_STRPN	Lipoprotein	SP_0149	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000694504.1; NZ_CP089948.1.;	284	SP_0149	NA	GO:0016020; GO:0046872	NA	unknown
A0A0H2UN95	unreviewed	A0A0H2UN95_STRPN	Aminopeptidase PepS (EC 3.4.11.-)	pepS SP_0278	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000243919.1; NZ_CP089948.1.;	413	SP_0278	NA	GO:0004177; GO:0006508; GO:0008237; GO:0046872	proteolysis [GO:0006508]	unknown
A0A0H2UN99	unreviewed	A0A0H2UN99_STRPN	PTS system mannose-specific EIIAB component (EC 2.7.1.191) (EIIAB-Man) (EIII-Man)	manL SP_0284	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	332	SP_0284	NA	GO:0005737; GO:0005886; GO:0008982; GO:0009401; GO:0016301; GO:0016310	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]; phosphorylation [GO:0016310]	cytoplasm
A0A0H2UNA3	unreviewed	A0A0H2UNA3_STRPN	tetrahydrofolate synthase (EC 6.3.2.17) (Tetrahydrofolylpolyglutamate synthase)	folC SP_0290	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000658423.1; NZ_CP089948.1.;	440	SP_0290	NA	GO:0004326; GO:0005524; GO:0005829; GO:0008841; GO:0009252; GO:0046872	peptidoglycan biosynthetic process [GO:0009252]	unknown
A0A0H2UNA4	unreviewed	A0A0H2UNA4_STRPN	Pseudouridine synthase (EC 5.4.99.-)	rsuA-1 SP_0280	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001234899.1; NZ_CP089948.1.;	240	SP_0280	NA	GO:0000455; GO:0003723; GO:0120159	enzyme-directed rRNA pseudouridine synthesis [GO:0000455]	unknown
A0A0H2UNB1	unreviewed	A0A0H2UNB1_STRPN	Alcohol dehydrogenase (EC 1.1.1.1)	SP_0285	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000649161.1; NZ_CP089948.1.;	339	SP_0285	NA	GO:0004022; GO:0005737; GO:0008270	NA	unknown
A0A0H2UNB4	unreviewed	A0A0H2UNB4_STRPN	6-phospho-beta-glucosidase (EC 3.2.1.86)	bglA-1 SP_0303	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000206471.1; NZ_CP089948.1.;	478	SP_0303	NA	GO:0005829; GO:0008706; GO:0016052; GO:0103047	carbohydrate catabolic process [GO:0016052]	unknown
A0A0H2UNC4	unreviewed	A0A0H2UNC4_STRPN	Glutathione peroxidase	SP_0313	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000203065.1; NZ_CP089948.1.;	158	SP_0313	NA	GO:0004602; GO:0005829; GO:0034599; GO:0047066	cellular response to oxidative stress [GO:0034599]	unknown
A0A0H2UNC6	unreviewed	A0A0H2UNC6_STRPN	Permease IIC component	SP_0310	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000372725.1; NZ_CP089948.1.;	448	SP_0310	NA	GO:0005886; GO:0008982; GO:0009401; GO:1901264	carbohydrate derivative transport [GO:1901264]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	unknown
